BindingDB_ID,smiles,value,standard_type
50836326,NS(=O)(=O)c1ccc(cc1)-n1c(=O)c2ccccc2c2ccccc2c1=O,93.0,Ki (nM)
51208078,Clc1cccc(c1)-c1cn(nn1)-c1ccc2OS(=O)(=O)C=Cc2c1,93.0,Ki (nM)
51255430,NS(=O)(=O)c1ccc(CNC(=O)CN2C(=O)NC3(CCCC3)C2=O)cc1,93.0,Ki (nM)
50641614,COc1cc(\C=C\C(=O)OCCCCO[N+]([O-])=O)ccc1OC(=O)CCc1ccc(cc1)S(N)(=O)=O,93.0,Ki (nM)
51340162,CCN(CC)c1ccc2C=C(CC(=O)Oc2c1)C(=O)OC,93.0,Ki (nM)
50910950,CC(=O)OC[C@H]1O[C@H]([C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1O[C@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O)S(=O)(=O)NCCc1ccc(cc1)S(N)(=O)=O,93.0,Ki (nM)
51510563,OB1OCc2ccc(NC(=S)Nc3ccc(cc3)C(F)(F)F)cc12,93.0,Ki (nM)
51099955,NS(=O)(=O)c1ccc(cc1)C(=O)N1CCNC[C@@H]1Cc1ccccc1,93.0,Ki (nM)
51386057,FC(F)Oc1ccccc1\C=C\C(=O)Nc1ccc2OS(=O)(=O)C=Cc2c1,93.0,Ki (nM)
50712095,Cc1cc(=O)oc2cc(O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)ccc12,93.0,Ki (nM)
50231973,COc1cccc(\C=C\C(=O)C[C@@H]2O[C@H](COC(C)=O)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@H]2OC(C)=O)c1,93.0,Ki (nM)
51018321,CNCC(O)COc1ccc(cc1)S(=O)(=O)NCc1ccccc1,93.0,Ki (nM)
51118545,NS(=O)(=O)c1ccc(CCNC(=[Se])Nc2ccc3ccccc3c2)cc1,93.0,Ki (nM)
50976545,NS(=O)(=O)c1cn(CC(=O)Nc2ccc(Cl)cc2)ccc1=O,93.4,Ki (nM)
51596209,NS(=O)(=O)c1ccc(CCNC(=O)c2cc(-c3ccccc3O)n[nH]2)cc1,94.0,Ki (nM)
51507571,COc1cc(cc(OC)c1OC)C(=O)OCCCN(CCCCCOC(=O)c1c2ccccc2cc2ccccc12)CCCOc1ccc2ccc(=O)oc2c1,94.0,Ki (nM)
51590986,NS(=O)(=O)c1ccc(CN(Cc2cccc(OCC(=O)O)c2)S(=O)(=O)c2cccc(C(F)(F)F)c2)cc1,94.0,Ki (nM)
51480667,COc1ccc2nc(cc(C(=O)Nc3cccc(c3)S(N)(=O)=O)c2c1)-c1ccc(Cl)cc1Cl,94.0,Ki (nM)
51532792,NS(=O)(=O)c1ccc(NC(=O)N[C@@H]2CCN(C2)c2cccc(n2)[N+]([O-])=O)cc1,94.0,Ki (nM)
51243249,NS(=O)(=O)c1nnc(NC(=O)C(\Cc2cccc(Br)c2)=N\O)s1,94.0,Ki (nM)
50305121,[S-]C(=S)NC1CN2CCC1CC2,94.0,Ki (nM)
50910951,CC(=O)OC[C@H]1O[C@H](O[C@@H]2[C@@H](COC(C)=O)O[C@@H](SNCCc3ccc(cc3)S(N)(=O)=O)[C@H](OC(C)=O)[C@H]2OC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,94.0,Ki (nM)
50910952,NS(=O)(=O)c1ccc(CNS(=O)(=O)[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,95.0,Ki (nM)
50910953,CC(=O)OC[C@H]1O[C@H]([C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O)S(=O)(=O)NCCc1ccc(cc1)S(N)(=O)=O,95.0,Ki (nM)
51115674,NS(=O)(=O)c1ccc(CCNC(=O)C2CCn3c2ccc3C(=O)c2ccccc2)cc1,95.0,Ki (nM)
50910954,COC(=O)[C@H]1O[C@H]([C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O)S(=O)(=O)NCCc1ccc(cc1)S(N)(=O)=O,95.0,Ki (nM)
51442979,COc1ccc(cc1)C(=O)CSc1nc(Nc2cccc(c2)S(N)(=O)=O)c(C#N)c(n1)C(C)C,95.0,Ki (nM)
50652832,NS(=O)(=O)c1ccc(CNc2nc(Cl)nc(NC(Cc3ccc(O)c(O)c3)C(O)=O)n2)cc1,95.0,Ki (nM)
50663315,CC(=O)OC[C@H]1O[C@@H](SCc2nnn(c2I)-c2ccc(cc2)S(N)(=O)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,95.0,Ki (nM)
50301910,Fc1ccc(cc1)-c1ccc2OS(=O)(=O)C=Cc2c1,95.0,Ki (nM)
51098706,Cc1c(CC(O)=O)c(=O)oc2cc3occ(-c4ccc(Cl)cc4)c3cc12,95.0,Ki (nM)
51143686,NS(=O)(=O)c1ccc(cc1)C(=O)N\N=C\c1ccc(cc1)N1CCN(Cc2ccc3OCOc3c2)CC1,95.0,Ki (nM)
51018304,CNCC(O)COc1ccc(cc1)S(=O)(=O)NC(C)(C)C,95.0,Ki (nM)
50742989,NS(=O)(=O)c1ccc(CC[n+]2c(cc(cc2-c2ccccc2)-c2ccccc2)-c2ccccc2)cc1,95.0,Ki (nM)
50910955,CC(=O)OC[C@H]1O[C@H]([C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O)S(=O)(=O)NCCc1ccc(cc1)S(N)(=O)=O,96.0,Ki (nM)
51199534,CCC[C@H](C(=O)Nc1ccc(cc1)S(N)(=O)=O)C(C)(C)C,96.0,Ki (nM)
50910956,NS(=O)(=O)c1ccc(CCNS(=O)(=O)[C@@H]2O[C@@H]([C@H](O)[C@H](O)[C@H]2O)C(O)=O)cc1,96.0,Ki (nM)
23285,NS(=O)(=O)c1ccc(cc1)C(=O)OCc1cn(nn1)[C@@H]1OC[C@@H](O)[C@@H](O)[C@@H]1O,96.0,Ki (nM)
50082378,COc1ccc(-c2cn(nn2)-c2ccc3C(=O)NS(=O)(=O)c3c2)c(C)c1,96.0,Ki (nM)
50597356,COC(=O)Nc1ccccc1C(=O)n1ccc(=O)c(c1)S(N)(=O)=O,96.0,Ki (nM)
50995731,Cc1c(O)ccc2c(cc(=O)oc12)-c1ccccc1F,96.0,Ki (nM)
51600927,COc1ccc(-c2nc(SCC(=O)Nc3ccc(S(N)(=O)=O)cc3)nc(O)c2C#N)cc1OC,96.0,Ki (nM)
50082370,[O-][N+](=O)c1ccc2C(=O)NS(=O)(=O)c2c1,96.0,Ki (nM)
51442978,CC(C)c1nc(SCC(=O)c2ccc(Br)cc2)nc(Nc2cccc(c2)S(N)(=O)=O)c1C#N,97.0,Ki (nM)
51218441,CCCCCCNS(=O)(=O)NCCC(=O)OC,97.0,Ki (nM)
50910959,NS(=O)(=O)c1ccc(CNS(=O)(=O)[C@@H]2O[C@@H]([C@H](O)[C@H](O)[C@H]2O)C(O)=O)cc1,97.0,Ki (nM)
51480649,NS(=O)(=O)c1ccc(NC(=O)c2cc(nc3ccccc23)-c2cccc(Cl)c2)cc1,97.0,Ki (nM)
50910960,CC(=O)OC[C@H]1O[C@@H](SNCCc2ccc(cc2)S(N)(=O)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,97.0,Ki (nM)
50910961,CC(=O)OC[C@H]1O[C@@H](O[C@@H]2[C@@H](COC(C)=O)O[C@@H](SNCCc3ccc(cc3)S(N)(=O)=O)[C@H](OC(C)=O)[C@H]2OC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,97.0,Ki (nM)
50663311,CC(=O)OC[C@H]1O[C@H]([C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O)S(=O)(=O)Cc1nnn(c1I)-c1ccc(cc1)S(N)(=O)=O,97.0,Ki (nM)
50910962,CC(=O)OC[C@H]1O[C@H]([C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1O[C@@H]1O[C@H](COC(C)=O)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O)S(=O)(=O)NCCc1ccc(cc1)S(N)(=O)=O,97.0,Ki (nM)
51442974,CC(C)c1nc(SCC(=O)c2ccccc2)nc(Nc2ccc(cc2)S(N)(=O)=O)c1C#N,97.0,Ki (nM)
51208178,C\C=C\CN1C(=O)c2ccccc2S1(=O)=O,97.0,Ki (nM)
50468684,COc1ccc2nc(S)n(-c3ccc(cc3)S(N)(=O)=O)c(=O)c2c1,3.7,Ki (nM)
51435967,Cc1cn([C@H]2C[C@H]([C@@H](CO)O2)n2cc(COC(=O)c3ccc(cc3)S(N)(=O)=O)nn2)c(=O)[nH]c1=O,3.7,Ki (nM)
50332787,Cc1cccc(CNCCc2ccc(cc2)S(N)(=O)=O)c1O,3.7,Ki (nM)
18964,CCCCCCCCCC(=O)NC1Cc2ccc(cc2C1)S(N)(=O)=O,3.7,Ki (nM)
786046,NS(=O)(=O)c1ccc(NC(=O)Nc2ccc(F)cc2F)cc1,3.7,Ki (nM)
50401686,Cc1ccc(cc1S(N)(=O)=O)-c1cnc(o1)C(=O)N1CCOCC1,3.7,Ki (nM)
51262708,CC(=O)N1N=C(CC1c1ccc(cc1)C(F)(F)F)c1cccc(OS(N)(=O)=O)c1,3.7,Ki (nM)
50918325,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(cc1)C(=O)NCCc1ccc(cc1)S(N)(=O)=O,3.7,Ki (nM)
50442737,NS(=O)(=O)c1ccc(CCNC(=O)CN(CC(O)=O)S(=O)(=O)c2ccc(cc2)-c2ccccc2)cc1,3.8,Ki (nM)
50943112,COc1ccc(CCNC(=O)c2ccc(cc2)S(N)(=O)=O)cc1OC,3.8,Ki (nM)
51590977,NS(=O)(=O)c1ccc(CN(Cc2cccc(OCC(=O)O)c2)S(=O)(=O)c2ccccc2)cc1,3.8,Ki (nM)
51331257,NS(=O)(=O)c1ccc(cc1)C(=O)N1CCN(CC1)C(=O)c1cccc(F)c1,3.8,Ki (nM)
50252087,NS(=O)(=O)c1ccc(cc1)N1C(=O)c2ccccc2C1=O,3.8,Ki (nM)
51396506,NS(=O)(=O)c1ccc(c(Br)c1)-n1cc(Cn2cc(F)c(=O)[nH]c2=O)nn1,3.8,Ki (nM)
51261301,NS(=O)(=O)c1ccc(OCCCCN(CC#C)CC#C)cc1,3.8,Ki (nM)
50365632,CSc1nn(CC(=O)Nc2nc3ccc(cc3s2)S(N)(=O)=O)c(NC(=S)Nc2ccccc2)c1C#N,3.9,Ki (nM)
51591011,CS(=O)(=O)N(CCc1ccc(S(N)(=O)=O)cc1)Cc1cccc(NCC(=O)O)c1,3.9,Ki (nM)
51118541,NS(=O)(=O)c1ccc(NC(=[Se])Nc2ccccc2Cl)cc1,3.9,Ki (nM)
50332727,NS(=O)(=O)c1ccc(CCNCc2ccccc2O)cc1,3.9,Ki (nM)
51261862,NS(=O)(=O)c1ccc(cc1)N1C(=O)c2ccc(cc2C1=O)C(=O)Nc1ccc(Cl)cc1C(O)=O,3.9,Ki (nM)
51266052,NS(=O)(=O)c1ccc(NC(=O)Nc2ccc(Cl)c(c2)C(F)(F)F)cc1,3.9,Ki (nM)
50105462,NS(=O)(=O)c1cc(C(=O)NNC(=O)c2ccco2)c(Cl)cc1Cl,3.9,Ki (nM)
51230119,Cc1ccc(NC(=O)Nc2nc(N)n(n2)-c2ccc(cc2)S(N)(=O)=O)cc1,3.9,Ki (nM)
50111287,CCO\C=N\c1c(C#N)c(cn1-c1ccc(cc1)S(N)(=O)=O)-c1ccc(Br)cc1,3.9,Ki (nM)
50278739,CC(C)COc1nonc1S(N)(=O)=O,3.9,Ki (nM)
51544780,Cc1ccccc1N1CCN(CC1)C(=O)C1CCN(CC1)C(=O)c1ccc(cc1)S(N)(=O)=O,3.9,Ki (nM)
51207123,Nc1cc(Nc2ccc(cc2)S(N)(=O)=O)nc(N)n1,3.9,Ki (nM)
50767479,NS(=O)(=O)c1cccc(c1)-n1c(S)nc2c(Br)cccc2c1=O,4.0,Ki (nM)
59538,C(CCCCOS(=O)(=O)N)CCCOS(=O)(=O)N,4.0,Ki (nM)
50824938,NS(=O)(=O)OCCCCCCCCOS(N)(=O)=O,4.0,Ki (nM)
51101525,NS(=O)(=O)c1ccc(C[Se]C#N)cc1,4.0,Ki (nM)
50462238,S=c1ccc2ccc(OCc3cn(nn3)-c3ccccc3)cc2o1,4.0,Ki (nM)
51393120,CC(=O)Nc1nnc(s1)S(N)(=O)=O,4.1,Ki (nM)
51590978,NS(=O)(=O)c1ccc(CN(Cc2cccc(OCC(=O)O)c2)S(=O)(=O)c2cccnc2)cc1,4.1,Ki (nM)
51461632,COc1cc(ccc1CN(CCc1ccc(cc1)S(N)(=O)=O)C(=O)c1ccc(cc1)-c1cssc1=S)[N+]([O-])=O,4.1,Ki (nM)
51590992,CS(=O)(=O)N(CCc1ccc(S(N)(=O)=O)cc1)Cc1cccc(OCC(=O)O)c1,4.1,Ki (nM)
50252086,NS(=O)(=O)c1ccc(CN2C(=O)c3ccccc3C2=O)cc1,4.1,Ki (nM)
50913728,NS(=O)(=O)c1ccc(CCNC(=O)CCCCCNc2ccn(O)c(=O)n2)cc1,4.1,Ki (nM)
50332731,NS(=O)(=O)c1ccc(CCNCc2cc(Br)cc(Br)c2O)cc1,4.1,Ki (nM)
50932869,[O-]C(=O)[C@@H]1CCCN1C([S-])=S,4.1,Ki (nM)
50365629,NS(=O)(=O)c1ccc2nc(NC(=O)Cn3ncc4c3nc[nH]c4=O)sc2c1,4.1,Ki (nM)
50332719,NS(=O)(=O)c1ccc(CCNCc2cc(Cl)cc(Cl)c2O)cc1,4.1,Ki (nM)
50401582,COc1ccc(cc1S(N)(=O)=O)-c1cnc(o1)C(=O)N1CCCC1,4.1,Ki (nM)
51614275,COc1ccc2c(c1)NC(=O)/C2=N\NC(=O)C1CCCN(C(C)C(=O)Nc2ccc(S(N)(=O)=O)cc2)C1,4.2,Ki (nM)
51208285,Cc1ccc(cc1)-c1nn(cc1C(N)=O)-c1ccc(cc1)S(N)(=O)=O,4.2,Ki (nM)
51396498,NS(=O)(=O)c1ccc(CCN(Cc2ccc(Cl)cc2)C(=O)Cn2cc(F)c(=O)[nH]c2=O)cc1,4.2,Ki (nM)
50932845,SC(=S)Nc1ccccc1,4.2,Ki (nM)
51544791,Cc1cc(C)cc(CNC(=O)C2CCN(CC2)C(=O)c2ccc(cc2)S(N)(=O)=O)c1,4.2,Ki (nM)
51266038,NS(=O)(=O)c1ccc(CNC(=O)c2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)cc1,4.2,Ki (nM)
51591000,NS(=O)(=O)c1ccc(CN(Cc2cccc(NCC(=O)O)c2)S(=O)(=O)c2ccc(Cl)cc2)cc1,4.2,Ki (nM)
51362142,NS(=O)(=O)c1ccc(CNC(=O)CCN2CCN(CC2)C(c2ccc(F)cc2)c2ccc(F)cc2)cc1,98.0,Ki (nM)
51118559,NS(=O)(=O)c1cccc(NC(=[Se])Nc2ccc(F)cc2)c1,98.0,Ki (nM)
50910963,NS(=O)(=O)c1ccc(CNS(=O)(=O)[C@@H]2O[C@H](CO)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)cc1,98.0,Ki (nM)
51406765,NS(=O)(=O)c1ccc(cc1)C(=O)N1CCN(CC1)C(=O)c1cc2ccccc2s1,98.0,Ki (nM)
51273599,OC(=O)c1ccc2NC(=O)NS(=O)(=O)c2c1,99.0,Ki (nM)
51498437,COc1ccc(\C=N\Nc2nc(Nc3ccccc3)nc(Nc3ccc(cc3)S(N)(=O)=O)n2)cc1,99.0,Ki (nM)
51417782,NS(=O)(=O)c1cc2cccc(O)c2oc1=O,99.0,Ki (nM)
50467342,NS(=O)(=O)c1ccc(cc1)-c1cccc(C=O)c1,99.0,Ki (nM)
50910964,NS(=O)(=O)c1ccc(CNS(=O)(=O)[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)cc1,99.0,Ki (nM)
51286496,CC(C)(C)n1sc(Cl)cc1=O,99.0,Ki (nM)
50663309,CC(=O)OC[C@H]1O[C@H](O[C@@H]2[C@@H](COC(C)=O)O[C@H]([C@H](OC(C)=O)[C@H]2OC(C)=O)S(=O)(=O)Cc2nnn(c2I)-c2ccc(cc2)S(N)(=O)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,99.6,Ki (nM)
50678341,CC(C(=O)NCCOc1ccc2ccc(=O)oc2c1)c1cccc(c1)C(=O)c1ccccc1,,Ki (nM)
50678343,CC(C(=O)NCCOc1ccc2ccc(=O)oc2c1)c1ccc(c(F)c1)-c1ccccc1,,Ki (nM)
50742949,CC(C)c1cc(cc(C(C)C)[n+]1Cc1ccc(cc1)S(N)(=O)=O)-c1ccccc1,100.0,Ki (nM)
50678342,CC(C)Cc1ccc(cc1)C(C)C(=O)NCCOc1ccc2ccc(=O)oc2c1,,Ki (nM)
51098568,O=C1NS(=O)(=O)c2ccccc12,100.0,Ki (nM)
50425225,Cc1ccc(cc1)S(=O)(=O)Nc1cccc(c1)C1C2=C(CC(C)(C)CC2=O)N(C2=C1C(=O)CC(C)(C)C2)c1ccc(cc1)S(N)(=O)=O,100.0,Ki (nM)
50425321,Cc1ccc(cc1)S(=O)(=O)Nc1ccc(cc1)C1C2=C(CC(C)(C)CC2=O)N(C2=C1C(=O)CC(C)(C)C2)c1ccc(cc1)S(N)(=O)=O,100.0,Ki (nM)
50611437,O=c1ccc2ccccc2o1,,Ki (nM)
50824941,NS(=O)(=O)Oc1cccc(OS(N)(=O)=O)c1,100.0,Ki (nM)
51261860,COc1ccc(NC(=O)c2ccc3C(=O)OC(=O)c3c2)c(c1)C(O)=O,,Ki (nM)
50678345,COc1ccc2cc(ccc2c1)[C@H](C)C(=O)NCCOc1ccc2ccc(=O)oc2c1,,Ki (nM)
50678344,O=C(NCCOc1ccc2ccc(=O)oc2c1)C1CCn2c1ccc2C(=O)c1ccccc1,,Ki (nM)
51117796,Cc1cc2\C(C(=O)Nc2c(C)c1)=C1\S\C(NC1=O)=N\c1ccc(cc1)S(N)(=O)=O,100.0,Ki (nM)
51138781,NS(=O)(=O)c1cc(NC(=O)c2ccc(F)cc2)c(OC(=O)c2ccc(F)cc2)c(c1)[N+]([O-])=O,100.0,Ki (nM)
50678320,CC(C)Cc1ccc(cc1)C(C)C(=O)NCCOc1ccc2oc(=O)ccc2c1,,Ki (nM)
50857374,NS(=O)(=O)c1ccc(cc1)-c1cn(nn1)[C@@H]1O[C@H](COC(=O)c2ccccc2)[C@@H](OC(=O)c2ccccc2)[C@H]1OC(=O)c1ccccc1,100.0,Ki (nM)
50678333,COc1ccc2cc(ccc2c1)[C@H](C)C(=O)NCCOc1ccc2oc(=O)ccc2c1,,Ki (nM)
51138804,NS(=O)(=O)c1cc(c(O)c(c1)[N+]([O-])=O)[N+]([O-])=O,100.0,Ki (nM)
50467448,NS(=O)(=O)c1ccc(cc1)-c1cc2ccccc2n1S(=O)(=O)c1ccccc1,100.0,Ki (nM)
50770780,O=C1NS(=O)(=O)c2ccccc12,100.0,Ki (nM)
50910965,CC(=O)OC[C@H]1O[C@@H](SNCc2ccc(cc2)S(N)(=O)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1O[C@@H]1O[C@H](COC(C)=O)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O,100.0,Ki (nM)
50910966,NS(=O)(=O)c1ccc(CCNS(=O)(=O)[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)cc1,100.0,Ki (nM)
50910967,NS(=O)(=O)c1ccc(CCNS(=O)(=O)[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)cc1,100.0,Ki (nM)
51144556,NS(=O)(=O)c1ccc(cc1)C(=O)NN=C1C(=O)Nc2ccc(Br)cc12,101.0,Ki (nM)
50910970,NS(=O)(=O)c1ccc(cc1)-n1cc(CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)nn1,101.0,Ki (nM)
50605703,Cc1c(cc(-c2ccc(cc2)-c2ccccc2)n1-c1ccc(cc1)S(N)(=O)=O)C(=O)NCCCN1CCOCC1,101.0,Ki (nM)
51286506,[O-][S+]1NC(=O)C=C1c1cn(c2ccccc12)S(=O)(=O)c1ccccc1,101.0,Ki (nM)
50881165,CC(=O)O[C@@H]1[C@@H](CO)O[C@@H](OCc2cn(nn2)-c2ccc(cc2)S(N)(=O)=O)[C@H](O)[C@H]1O,101.0,Ki (nM)
50881166,CC(=O)O[C@H]1[C@@H](CO)O[C@@H](OCc2cn(nn2)-c2ccc(cc2)S(N)(=O)=O)[C@H](O)[C@H]1O,101.0,Ki (nM)
27894,NS(=O)(=O)c1ccc(cc1)-n1cc(CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)nn1 |r|,101.0,Ki (nM)
51197732,NS(=O)(=O)c1ccc(s1)-c1cn(nn1)-c1cccc2ccccc12,101.0,Ki (nM)
50857350,CC(=O)N[C@@H]1[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H](COC(C)=O)O[C@H]1n1cc(nn1)-c1ccc(cc1)S(N)(=O)=O,101.0,Ki (nM)
50760758,CCCCCN1C(=O)c2ccccc2S1(=O)=O,102.0,Ki (nM)
50910973,COC(=O)[C@H]1O[C@@H](SNCc2ccc(cc2)S(N)(=O)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,102.0,Ki (nM)
51208024,FC(F)(F)Oc1ccc(cc1)-c1cnnn1-c1ccc2OS(=O)(=O)C=Cc2c1,102.0,Ki (nM)
50910974,CC(=O)OC[C@H]1O[C@@H](O[C@@H]2[C@@H](COC(C)=O)O[C@H]([C@H](OC(C)=O)[C@H]2OC(C)=O)S(=O)(=O)NCc2ccc(cc2)S(N)(=O)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,102.0,Ki (nM)
51507590,O=C(OCCCCCCCN(CCCOC(=O)c1c2ccccc2cc2ccccc12)CCCOc1ccc2ccc(=O)oc2c1)c1c2ccccc2cc2ccccc12,102.0,Ki (nM)
50866610,NNC(=O)c1[nH]c2ccc(cc2c1-c1ccccc1)S(N)(=O)=O,102.0,Ki (nM)
47034,NNC(=O)c1[nH]c2ccc(cc2c1-c1ccccc1)S(N)(=O)=O,102.0,Ki (nM)
50879875,NNC(=O)c1[nH]c2ccc(cc2c1-c1ccccc1)S(N)(=O)=O,102.0,Ki (nM)
51266035,NS(=O)(=O)c1ccc(OCCCCCCNC(=O)c2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)cc1,102.0,Ki (nM)
50629611,NS(=O)(=O)c1ccc(NC(=O)Nc2ccc-3c(Cc4ccccc-34)c2)cc1,102.0,Ki (nM)
51208204,O=C1NS(=O)(=O)c2ccccc12,103.0,Ki (nM)
51313103,O=C1NS(=O)(=O)c2ccccc12,103.0,Ki (nM)
51049960,O=C1NS(=O)(=O)c2ccccc12,103.0,Ki (nM)
50842468,NCc1ccc(cc1)S(N)(=O)=O,103.0,Ki (nM)
50463141,O=C1NS(=O)(=O)c2ccccc12,103.0,Ki (nM)
50305880,NCc1ccc(cc1)S(N)(=O)=O,103.0,Ki (nM)
50741934,NCc1ccc(cc1)S(N)(=O)=O,103.0,Ki (nM)
50741455,NCc1ccc(cc1)S(N)(=O)=O,103.0,Ki (nM)
50760975,O=C1NS(=O)(=O)c2ccccc12,103.0,Ki (nM)
50824490,NCc1ccc(cc1)S(N)(=O)=O,103.0,Ki (nM)
51115590,C[S+]([O-])c1ccc(\C=C2/C(C)=C(CC(=O)NCCOc3ccc(cc3)S(N)(=O)=O)c3cc(F)ccc23)cc1,103.0,Ki (nM)
50861607,O=C1NS(=O)(=O)c2ccccc12,103.0,Ki (nM)
23282,CC(=O)O[C@@H]1CO[C@H]([C@@H](OC(C)=O)[C@@H]1OC(C)=O)n1cc(CNC(=O)c2ccc(cc2)S(N)(=O)=O)nn1,103.0,Ki (nM)
50722129,NCc1ccc(cc1)S(N)(=O)=O,103.0,Ki (nM)
50910975,NCc1ccc(cc1)S(N)(=O)=O,103.0,Ki (nM)
50740369,NCc1ccc(cc1)S(N)(=O)=O,103.0,Ki (nM)
27896,"NS(=O)(=O)c1ccc(cc1)-n1cc(COC2OC[C@@H](O)[C@@H](O)[C@@H]2O)nn1 |r,w:15.15|",103.0,Ki (nM)
51259191,[O-][N+](=O)c1cccc(c1)C1=NOC(CN2C(=O)c3ccccc3S2(=O)=O)C1,103.0,Ki (nM)
51313143,O=C1NS(=O)(=O)c2ccccc12,103.0,Ki (nM)
51273557,O=C1NS(=O)(=O)c2ccccc12,103.0,Ki (nM)
50822716,NCc1ccc(cc1)S(N)(=O)=O,103.0,Ki (nM)
50082369,O=C1NS(=O)(=O)c2ccccc12,103.0,Ki (nM)
51362140,NS(=O)(=O)c1ccc(CNC(=O)CCN2CCN(Cc3ccc4OCOc4c3)CC2)cc1,104.0,Ki (nM)
51207355,NS(=O)(=O)c1ccc(cc1)-c1nnc2sc(nn12)-c1ccc(Br)cc1,104.0,Ki (nM)
51099869,NS(=O)(=O)c1ccc(cc1)C(=O)N1CCN([C@@H](Cc2ccccc2)C1)C(=O)c1ccc(cc1)S(N)(=O)=O,104.0,Ki (nM)
23273,NS(=O)(=O)c1ccc(cc1)C(=O)OCC#C,104.0,Ki (nM)
51530873,N[C@@H](CCCCNC(=O)OCc1cn(CC(=O)NCCc2ccc(cc2)S(N)(=O)=O)nn1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(N)=O,104.0,Ki (nM)
27888,NS(=O)(=O)c1ccc(cc1)N=[N+]=[N-],105.0,Ki (nM)
51507570,COc1cc(\C=C\C(=O)OCCCN(CCCCCOC(=O)c2c3ccccc3cc3ccccc23)CCCOc2ccc3ccc(=O)oc3c2)cc(OC)c1OC,105.0,Ki (nM)
50794643,NS(=O)(=O)c1ccc(CCNC(=[Se])NC(=O)c2ccc3OCOc3c2)cc1,105.0,Ki (nM)
50910976,CC(=O)OC[C@H]1O[C@@H](SNCc2ccc(cc2)S(N)(=O)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,105.0,Ki (nM)
51396504,NS(=O)(=O)c1cccc(c1)-n1cc(Cn2cc(F)c(=O)[nH]c2=O)nn1,105.0,Ki (nM)
50881169,NS(=O)(=O)c1ccc(cc1)N=[N+]=[N-],105.0,Ki (nM)
50849005,NS(=O)(=O)c1ccc(cc1)N=[N+]=[N-],105.0,Ki (nM)
51255537,NS(=O)(=O)c1ccc(CNC(=O)CN2C(=O)NC3(CCCCC3)C2=O)cc1,105.0,Ki (nM)
51291441,NS(=O)(=O)c1ccc(NC(=O)Nc2nc(Nc3ccc(Cl)c(Cl)c3)nc(n2)N2CCOCC2)cc1,105.0,Ki (nM)
50321692,CCC(=O)Nc1ccc(cc1)S(N)(=O)=O,106.0,Ki (nM)
50241178,NS(=O)(=O)c1ccc(CC\N=C\c2ccc(Br)cc2O)cc1,106.0,Ki (nM)
