smiles,standard_type,value,units,bindingdb_id,data_validity_comment,activity_comment,warning_flag,CuratedSmiles,IsSalt,FailedSanit,Neutralized
COc1ccccc1N1C(=S)S\C(=C/c2cccc(OCc3ccc(cc3)C(O)=O)c2)C1=O,Ki, 1600,nM,50429722,,,False,COc1ccccc1N1C(=O)/C(=C/c2cccc(OCc3ccc(C(=O)O)cc3)c2)SC1=S,False,False,False
Cc1nn(CCN2CCOCC2)c(C)c1-c1c(Cl)ccc2c(CCCOc3cc(C)c(Cl)c(C)c3)c([nH]c12)C(=O)Nc1ccc(cc1)C(O)=O,Ki, 1640,nM,868525,,,False,Cc1cc(OCCCc2c(C(=O)Nc3ccc(C(=O)O)cc3)[nH]c3c(-c4c(C)nn(CCN5CCOCC5)c4C)c(Cl)ccc23)cc(C)c1Cl,False,False,False
Cc1nn(CCN2CCOCC2)c(C)c1-c1c(Cl)ccc2c(CCCOc3cc(C)c(Cl)c(C)c3)c([nH]c12)C(=O)Nc1ccc(cc1)C(O)=O,Ki, 1640,nM,1126611,,,False,Cc1cc(OCCCc2c(C(=O)Nc3ccc(C(=O)O)cc3)[nH]c3c(-c4c(C)nn(CCN5CCOCC5)c4C)c(Cl)ccc23)cc(C)c1Cl,False,False,False
[O-][N+](=O)c1cc(ccc1NCCSc1ccccc1)S(=O)(=O)NC(=O)c1ccc(NC(=O)c2ccccc2)cc1,Ki, 1670,nM,50713091,,,False,O=C(Nc1ccc(C(=O)NS(=O)(=O)c2ccc(NCCSc3ccccc3)c([N+](=O)[O-])c2)cc1)c1ccccc1,False,False,False
[O-][N+](=O)c1cc(ccc1NCCSc1ccccc1)S(=O)(=O)NC(=O)c1ccc(NC(=O)c2ccccc2)cc1,Ki, 1700,nM,50521569,,,False,O=C(Nc1ccc(C(=O)NS(=O)(=O)c2ccc(NCCSc3ccccc3)c([N+](=O)[O-])c2)cc1)c1ccccc1,False,False,False
Cc1ccccc1\C=C\C(=O)Nc1ccc(cc1)C(=O)NS(=O)(=O)c1ccc(NCCSc2ccccc2)c(c1)[N+]([O-])=O,Ki, 1700,nM,50521558,,,False,Cc1ccccc1/C=C/C(=O)Nc1ccc(C(=O)NS(=O)(=O)c2ccc(NCCSc3ccccc3)c([N+](=O)[O-])c2)cc1,False,False,False
[O-][N+](=O)c1cc(ccc1NCCSc1ccccc1)S(=O)(=O)NC(=O)c1ccc(NC(=O)\C=C\c2ccccc2C(F)(F)F)cc1,Ki, 1700,nM,50521605,,,False,O=C(/C=C/c1ccccc1C(F)(F)F)Nc1ccc(C(=O)NS(=O)(=O)c2ccc(NCCSc3ccccc3)c([N+](=O)[O-])c2)cc1,False,False,False
Cc1cccc(\C=C\C(=O)Nc2ccc(cc2)C(=O)NS(=O)(=O)c2ccc(NCCSc3ccccc3)c(c2)[N+]([O-])=O)c1,Ki, 1700,nM,50521576,,,False,Cc1cccc(/C=C/C(=O)Nc2ccc(C(=O)NS(=O)(=O)c3ccc(NCCSc4ccccc4)c([N+](=O)[O-])c3)cc2)c1,False,False,False
Oc1cc(O)c2C(=O)c3ccccc3C(=O)c2c1,Ki, 1700,nM,50975877,,,False,O=C1c2ccccc2C(=O)c2c(O)cc(O)cc21,False,False,False
OC(=O)[C@H](Cc1ccccc1)N1C(=S)S\C(=C/c2ccc(OCCOc3ccc(\C=C4/SC(=S)N([C@@H](Cc5ccccc5)C(O)=O)C4=O)cc3)cc2)C1=O,Ki, 1700,nM,50856166,,,False,O=C(O)[C@H](Cc1ccccc1)N1C(=O)/C(=C/c2ccc(OCCOc3ccc(/C=C4\SC(=S)N([C@@H](Cc5ccccc5)C(=O)O)C4=O)cc3)cc2)SC1=S,False,False,False
Oc1cc2c(O)c(-c3c(O)c4cc(O)c(O)c(=CCc5ccccc5)c4c(O)c3=C)c(=C)c(O)c2c(=CCc2ccccc2)c1O,Ki, 1730,nM,50607451,,,False,C=c1c(-c2c(O)c3cc(O)c(O)c(=CCc4ccccc4)c3c(O)c2=C)c(O)c2cc(O)c(O)c(=CCc3ccccc3)c2c1O,False,False,False
CC1=C[C@@H](\C=C(/Cl)c2ccc(cc2)C(O)=O)[C@@]2(C=C[C@@H](CCOC(=O)c3ccc(Oc4cccnc4)cc3)C[C@@H]2C1)C(O)=O,Ki, 1800,nM,51032651,,,False,CC1=C[C@@H](/C=C(\Cl)c2ccc(C(=O)O)cc2)[C@]2(C(=O)O)C=C[C@@H](CCOC(=O)c3ccc(Oc4cccnc4)cc3)C[C@@H]2C1,False,False,False
COc1c(OCC2CCOCC2)cc(N2C[C@@H](C)n3c(c(CCCOc4cc(C)c(Cl)c(C)c4)c4ccc(Cl)c(-c5c(C)nc(C)nc5C)c43)C2=O)c2c1cc(C(=O)O)n2C,Ki, 1800,nM,51603228,,,False,COc1c(OCC2CCOCC2)cc(N2C[C@@H](C)n3c(c(CCCOc4cc(C)c(Cl)c(C)c4)c4ccc(Cl)c(-c5c(C)nc(C)nc5C)c43)C2=O)c2c1cc(C(=O)O)n2C,False,False,False
CC(=O)OCOC(=O)c1ccc(cc1)C(\Cl)=C\[C@@H]1C=C(C)C[C@H]2C[C@H](CC(O)=O)C=C[C@@]12C(=O)OCOC(C)=O,Ki, 1820,nM,51033948,,,False,CC(=O)OCOC(=O)c1ccc(/C(Cl)=C/[C@@H]2C=C(C)C[C@H]3C[C@H](CC(=O)O)C=C[C@]32C(=O)OCOC(C)=O)cc1,False,False,False
Cc1nn(C)c(C)c1-c1c(Cl)ccc2c(CCCOc3cc(C)c(Cl)c(C)c3)c3C(=O)N(CCCn3c12)c1cccc(c1)C(O)=O,Ki, 1900,nM,868510,,,False,Cc1cc(OCCCc2c3n(c4c(-c5c(C)nn(C)c5C)c(Cl)ccc24)CCCN(c2cccc(C(=O)O)c2)C3=O)cc(C)c1Cl,False,False,False
Cc1nn(C)c(C)c1-c1c(Cl)ccc2c(CCCOc3cc(C)c(Cl)c(C)c3)c3C(=O)N(CCCn3c12)c1cccc(c1)C(O)=O,Ki, 1900,nM,1126596,,,False,Cc1cc(OCCCc2c3n(c4c(-c5c(C)nn(C)c5C)c(Cl)ccc24)CCCN(c2cccc(C(=O)O)c2)C3=O)cc(C)c1Cl,False,False,False
CCOc1ccccc1N\N=C1\C(C)=NN(C1=O)c1cc(O)cc(c1)-c1ccc(cc1)C(C)C,Ki, 1900,nM,50322186,,,False,CCOc1ccccc1N/N=C1\C(=O)N(c2cc(O)cc(-c3ccc(C(C)C)cc3)c2)N=C1C,False,False,False
CC1=NN(C(=O)\C1=C\c1ccccc1)c1nc(cs1)-c1ccccc1,Ki, 1900,nM,50322183,,,False,CC1=NN(c2nc(-c3ccccc3)cs2)C(=O)/C1=C/c1ccccc1,False,False,False
COc1cccc(\C=C\C(=O)Nc2ccc(cc2)C(=O)NS(=O)(=O)c2ccc(NCCSc3ccccc3)c(c2)[N+]([O-])=O)c1,Ki, 1900,nM,50521577,,,False,COc1cccc(/C=C/C(=O)Nc2ccc(C(=O)NS(=O)(=O)c3ccc(NCCSc4ccccc4)c([N+](=O)[O-])c3)cc2)c1,False,False,False
Cc1cc(OCCCc2c(sc3ccccc23)C(O)=O)cc(C)c1Cl,Ki, 1900,nM,981251,,,False,Cc1cc(OCCCc2c(C(=O)O)sc3ccccc23)cc(C)c1Cl,False,False,False
CCCCNC(=O)c1cc(O)c(O)c(O)c1NC(=O)c1ccccc1,Ki, 1925,nM,51080549,,,False,CCCCNC(=O)c1cc(O)c(O)c(O)c1NC(=O)c1ccccc1,False,False,False
Cc1nn(Cc2ccc(Oc3cc(C)c(Cl)c(C)c3)cc2)c2nc(cc(C(O)=O)c12)-c1ccco1,Ki, 1950,nM,415403,,,False,Cc1cc(Oc2ccc(Cn3nc(C)c4c(C(=O)O)cc(-c5ccco5)nc43)cc2)cc(C)c1Cl,False,False,False
CC(C)C[C@H](N1C(=S)S\C(=C(\c2ccccc2)c2ccc(cc2)-c2ccccc2)C1=O)C(O)=O,Ki, 1950,nM,50847224,,,False,CC(C)C[C@@H](C(=O)O)N1C(=O)/C(=C(\c2ccccc2)c2ccc(-c3ccccc3)cc2)SC1=S,False,False,False
COc1cc(ccc1-c1ccc(cc1)C(=O)NS(=O)(=O)c1ccc(NCCSc2ccccc2)c(c1)[N+]([O-])=O)C(=O)N(C)C,Ki, 1980,nM,50336958,,,False,COc1cc(C(=O)N(C)C)ccc1-c1ccc(C(=O)NS(=O)(=O)c2ccc(NCCSc3ccccc3)c([N+](=O)[O-])c2)cc1,False,False,False
CN(C)CCNC(=O)[C@@H]1[C@@H](CO)[C@@H]2Cn3c(cccc3=O)[C@H]1N2c1nc(c(s1)-c1ccccc1)-c1ccc(Cl)cc1,Ki, 2000,nM,50456529,,,False,CN(C)CCNC(=O)[C@@H]1[C@@H](CO)[C@@H]2Cn3c(cccc3=O)[C@H]1N2c1nc(-c2ccc(Cl)cc2)c(-c2ccccc2)s1,False,False,False
CC1=NN(C(=O)\C1=C\c1ncc[nH]1)c1nc(cs1)-c1ccccc1,Ki, 2000,nM,50322164,,,False,CC1=NN(c2nc(-c3ccccc3)cs2)C(=O)/C1=C/c1ncc[nH]1,False,False,False
[O-][N+](=O)c1cc(ccc1NCCSc1ccccc1)S(=O)(=O)NC(=O)c1ccc(NC(=O)\C=C\c2ccc(cc2)C(F)(F)F)cc1,Ki, 2000,nM,50521582,,,False,O=C(/C=C/c1ccc(C(F)(F)F)cc1)Nc1ccc(C(=O)NS(=O)(=O)c2ccc(NCCSc3ccccc3)c([N+](=O)[O-])c2)cc1,False,False,False
CC1=NN(C(=O)\C1=C\c1ccc2ccccc2c1)c1nc(cs1)-c1ccccc1,Ki, 2000,nM,50322163,,,False,CC1=NN(c2nc(-c3ccccc3)cs2)C(=O)/C1=C/c1ccc2ccccc2c1,False,False,False
COc1ccccc1N1C(=S)S\C(=C/c2ccc(OCc3ccc(cc3)C(O)=O)cc2)C1=O,Ki, 2000,nM,50429791,,,False,COc1ccccc1N1C(=O)/C(=C/c2ccc(OCc3ccc(C(=O)O)cc3)cc2)SC1=S,False,False,False
Cc1ccc(CC=c2c(O)c(O)cc3c(O)c(-c4c(O)c5cc(O)c(O)c(=CCc6ccc(C)cc6)c5c(O)c4=C)c(=C)c(O)c23)cc1,Ki, 2080,nM,50607437,,,False,C=c1c(-c2c(O)c3cc(O)c(O)c(=CCc4ccc(C)cc4)c3c(O)c2=C)c(O)c2cc(O)c(O)c(=CCc3ccc(C)cc3)c2c1O,False,False,False
CN(O)C(=O)[C@H]1CC=C(CCC=C(C)C)C[C@@H]1c1ccccc1,Ki, 2100,nM,51337657,,,False,CC(C)=CCCC1=CC[C@H](C(=O)N(C)O)[C@@H](c2ccccc2)C1,False,False,False
COc1cc(CCCN2CCOCC2)ccc1-c1ccc(cc1)C(=O)NS(=O)(=O)c1ccc(N[C@@H](CCN(C)C)CSc2ccccc2)c(c1)[N+]([O-])=O,Ki, 2160,nM,50336953,,,False,COc1cc(CCCN2CCOCC2)ccc1-c1ccc(C(=O)NS(=O)(=O)c2ccc(N[C@@H](CCN(C)C)CSc3ccccc3)c([N+](=O)[O-])c2)cc1,False,False,False
Cc1nn(C)c(C)c1-c1cccc2c(CCCOc3cc(C)c(Cl)c(C)c3)c3C(=O)N(Cc4cccc(c4)C(O)=O)CCn3c12,Ki, 2200,nM,868492,,,False,Cc1cc(OCCCc2c3n(c4c(-c5c(C)nn(C)c5C)cccc24)CCN(Cc2cccc(C(=O)O)c2)C3=O)cc(C)c1Cl,False,False,False
Cc1nn(C)c(C)c1-c1cccc2c(CCCOc3cc(C)c(Cl)c(C)c3)c3C(=O)N(Cc4cccc(c4)C(O)=O)CCn3c12,Ki, 2200,nM,1126578,,,False,Cc1cc(OCCCc2c3n(c4c(-c5c(C)nn(C)c5C)cccc24)CCN(Cc2cccc(C(=O)O)c2)C3=O)cc(C)c1Cl,False,False,False
CC(C)=CCCC1=CC[C@H]([C@@H](C1)c1ccccc1)C(=O)Nc1ccc(cc1)C(O)=O,Ki, 2200,nM,51337674,,,False,CC(C)=CCCC1=CC[C@@H](C(=O)Nc2ccc(C(=O)O)cc2)[C@H](c2ccccc2)C1,False,False,False
OC[C@H]1[C@@H]2Cn3c(cccc3=O)[C@@H]2N(Cc2ccc(Cl)c(Cl)c2)[C@@H]1C(=O)N1CCC(CC1)c1ccc(F)cc1,Ki, 2200,nM,50456503,,,False,O=C([C@@H]1[C@@H](CO)[C@@H]2Cn3c(cccc3=O)[C@@H]2N1Cc1ccc(Cl)c(Cl)c1)N1CCC(c2ccc(F)cc2)CC1,False,False,False
CN(C)c1cccc2c(cccc12)S(=O)(=O)Nc1cc(SCC(O)=O)c(O)c2ccccc12,Ki, 2200,nM,51358119,,,False,CN(C)c1cccc2c(S(=O)(=O)Nc3cc(SCC(=O)O)c(O)c4ccccc34)cccc12,False,False,False
CC1=C[C@@H](\C=C(/Cl)c2ccc(cc2)C(O)=O)[C@@]2(C=C[C@@H](CCn3cc(Cc4ccccc4)nn3)C[C@@H]2C1)C(O)=O,Ki, 2220,nM,51033307,,,False,CC1=C[C@@H](/C=C(\Cl)c2ccc(C(=O)O)cc2)[C@]2(C(=O)O)C=C[C@@H](CCn3cc(Cc4ccccc4)nn3)C[C@@H]2C1,False,False,False
CN(O)C(=O)[C@@H]1CC=C(CCC=C(C)C)C[C@H]1c1ccccc1,Ki, 2300,nM,51337658,,,False,CC(C)=CCCC1=CC[C@@H](C(=O)N(C)O)[C@H](c2ccccc2)C1,False,False,False
Cc1cc(OCCCc2c(C(O)=O)n3CCSc4cccc2c34)cc(C)c1Cl,Ki, 2300,nM,50337384,,,False,Cc1cc(OCCCc2c(C(=O)O)n3c4c(cccc24)SCC3)cc(C)c1Cl,False,False,False
Cc1nn(C)c(C)c1-c1c(Cl)ccc2c(CCCOc3cc(C)c(Cl)c(C)c3)c3C(=O)N(Cc4cccc(c4)C(O)=O)CCCn3c12,Ki, 2340,nM,1126593,,,False,Cc1cc(OCCCc2c3n(c4c(-c5c(C)nn(C)c5C)c(Cl)ccc24)CCCN(Cc2cccc(C(=O)O)c2)C3=O)cc(C)c1Cl,False,False,False
Cc1nn(C)c(C)c1-c1c(Cl)ccc2c(CCCOc3cc(C)c(Cl)c(C)c3)c3C(=O)N(Cc4cccc(c4)C(O)=O)CCCn3c12,Ki, 2340,nM,868507,,,False,Cc1cc(OCCCc2c3n(c4c(-c5c(C)nn(C)c5C)c(Cl)ccc24)CCCN(Cc2cccc(C(=O)O)c2)C3=O)cc(C)c1Cl,False,False,False
CC(C)c1ccc(Oc2ccc(O)c(O)c2)c(c1)-c1ccsc1S(=O)(=O)NCCNC(=S)Nc1cc(cc(c1)C(F)(F)F)C(F)(F)F,Ki, 2400,nM,51439168,,,False,CC(C)c1ccc(Oc2ccc(O)c(O)c2)c(-c2ccsc2S(=O)(=O)NCCNC(=S)Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1,False,False,False
CC(C)C(N1C(=S)S\C(=C/c2ccc(Br)cc2)C1=O)C(O)=O,Ki, 2400,nM,50803327,,,False,CC(C)C(C(=O)O)N1C(=O)/C(=C/c2ccc(Br)cc2)SC1=S,False,False,False
CONC(=O)[C@H]1CC=C(CCC=C(C)C)C[C@@H]1c1ccccc1,Ki, 2400,nM,51337655,,,False,CONC(=O)[C@H]1CC=C(CCC=C(C)C)C[C@@H]1c1ccccc1,False,False,False
OC[C@H]1[C@@H]2Cn3c(cccc3=O)[C@H]([C@@H]1C(=O)NCCN1CCCCC1)N2c1nc(c(s1)-c1ccccc1)-c1ccc(Cl)cc1,Ki, 2500,nM,50456525,,,False,O=C(NCCN1CCCCC1)[C@@H]1[C@@H](CO)[C@@H]2Cn3c(cccc3=O)[C@H]1N2c1nc(-c2ccc(Cl)cc2)c(-c2ccccc2)s1,False,False,False
CC(=O)OCOC(=O)c1ccc(cc1)C(\Cl)=C\[C@@H]1C=C(C)C[C@H]2C[C@H](CCn3cc(nn3)-c3ccccc3)C=C[C@@]12C(=O)OCOC(C)=O,Ki, 2580,nM,51033059,,,False,CC(=O)OCOC(=O)c1ccc(/C(Cl)=C/[C@@H]2C=C(C)C[C@H]3C[C@H](CCn4cc(-c5ccccc5)nn4)C=C[C@]32C(=O)OCOC(C)=O)cc1,False,False,False
Oc1ccc(Oc2ccccc2-c2ccc(s2)S(=O)(=O)NCCNC(=S)Nc2cc(cc(c2)C(F)(F)F)C(F)(F)F)cc1O,Ki, 2600,nM,51439159,,,False,O=S(=O)(NCCNC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccc(-c2ccccc2Oc2ccc(O)c(O)c2)s1,False,False,False
[O-][N+](=O)c1cc(ccc1Cl)S(=O)(=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cn(Cc2ccc(cc2)-c2ccccc2)c2ccccc12,Ki, 2600,nM,50681325,,,False,O=C(N[C@@H](Cc1ccccc1)C(=O)NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1)c1cn(Cc2ccc(-c3ccccc3)cc2)c2ccccc12,False,False,False
[O-][N+](=O)c1cc(ccc1NCCSc1ccccc1)S(=O)(=O)NC(=O)c1ccc(NC(=O)\C=C\c2cccc(c2)C(F)(F)F)cc1,Ki, 2600,nM,50521581,,,False,O=C(/C=C/c1cccc(C(F)(F)F)c1)Nc1ccc(C(=O)NS(=O)(=O)c2ccc(NCCSc3ccccc3)c([N+](=O)[O-])c2)cc1,False,False,False
OC(=O)c1[nH]c2ccccc2c1CCCOc1cccc2ccccc12,Ki, 2700,nM,51040895,,,False,O=C(O)c1[nH]c2ccccc2c1CCCOc1cccc2ccccc12,False,False,False
CONC(=O)[C@@H]1CC=C(CCC=C(C)C)C[C@H]1c1ccccc1,Ki, 2700,nM,51337656,,,False,CONC(=O)[C@@H]1CC=C(CCC=C(C)C)C[C@H]1c1ccccc1,False,False,False
OC(=O)[C@H](Cc1c[nH]c2ccccc12)N1C(=S)S\C(=C/c2ccc(Br)cc2)C1=O,Ki, 2850,nM,50847221,,,False,O=C(O)[C@H](Cc1c[nH]c2ccccc12)N1C(=O)/C(=C/c2ccc(Br)cc2)SC1=S,False,False,False
CC(C)(C)OC(=O)N1CCN(CC1)c1ccc(cc1)C(=O)NS(=O)(=O)c1ccc(NCCSc2ccccc2)c(c1)[N+]([O-])=O,Ki, 2880,nM,50336978,,,False,CC(C)(C)OC(=O)N1CCN(c2ccc(C(=O)NS(=O)(=O)c3ccc(NCCSc4ccccc4)c([N+](=O)[O-])c3)cc2)CC1,False,False,False
Cc1ccc(-c2ccsc2S(=O)(=O)NCCNC(=O)Nc2cc(Cl)cc(Cl)c2)c(Oc2ccc(O)c(O)c2)c1,Ki, 2900,nM,51439169,,,False,Cc1ccc(-c2ccsc2S(=O)(=O)NCCNC(=O)Nc2cc(Cl)cc(Cl)c2)c(Oc2ccc(O)c(O)c2)c1,False,False,False
Cc1n[nH]c(C)c1-c1cccc2c(CCCOc3cc(C)c(Cl)c(C)c3)c(C)n(Cc3ccc(o3)C(O)=O)c12,Ki, 2900,nM,1014248,,,False,Cc1cc(OCCCc2c(C)n(Cc3ccc(C(=O)O)o3)c3c(-c4c(C)n[nH]c4C)cccc23)cc(C)c1Cl,False,False,False
Cc1nn(C)c(C)c1-c1c(Cl)ccc2c(CCCOc3cc(C)c(Cl)c(C)c3)c([nH]c12)C(=O)Nc1cc(ccn1)C(O)=O,Ki, 2900,nM,868516,,,False,Cc1cc(OCCCc2c(C(=O)Nc3cc(C(=O)O)ccn3)[nH]c3c(-c4c(C)nn(C)c4C)c(Cl)ccc23)cc(C)c1Cl,False,False,False
OC(=O)CSc1cc(NS(=O)(=O)c2ccc(Br)cc2)c2ccccc2c1O,Ki, 2900,nM,51248068,,,False,O=C(O)CSc1cc(NS(=O)(=O)c2ccc(Br)cc2)c2ccccc2c1O,False,False,False
Cc1nn(C)c(C)c1-c1c(Cl)ccc2c(CCCOc3cc(C)c(Cl)c(C)c3)c([nH]c12)C(=O)Nc1cc(ccn1)C(O)=O,Ki, 2900,nM,1126602,,,False,Cc1cc(OCCCc2c(C(=O)Nc3cc(C(=O)O)ccn3)[nH]c3c(-c4c(C)nn(C)c4C)c(Cl)ccc23)cc(C)c1Cl,False,False,False
CC(=O)c1ccc(NC(=O)OCC[C@H]2C[C@@H]3CC(C)=C[C@@H](\C=C(/Cl)c4ccc(cc4)C(O)=O)[C@@]3(C=C2)C(O)=O)cc1,Ki, 2920,nM,51032529,,,False,CC(=O)c1ccc(NC(=O)OCC[C@@H]2C=C[C@]3(C(=O)O)[C@@H](CC(C)=C[C@H]3/C=C(\Cl)c3ccc(C(=O)O)cc3)C2)cc1,False,False,False
OC[C@H]1[C@@H]2Cn3c(cccc3=O)[C@H]([C@@H]1C(=O)NCCCN1CCCC1)N2c1nc(c(s1)-c1ccccc1)-c1ccc(Cl)cc1,Ki, 3000,nM,50456521,,,False,O=C(NCCCN1CCCC1)[C@@H]1[C@@H](CO)[C@@H]2Cn3c(cccc3=O)[C@H]1N2c1nc(-c2ccc(Cl)cc2)c(-c2ccccc2)s1,False,False,False
CCOc1ccccc1N\N=C1/C(C)=NN(C1=O)c1nc(cs1)-c1ccccc1,Ki, 3000,nM,50322135,,,False,CCOc1ccccc1N/N=C1/C(=O)N(c2nc(-c3ccccc3)cs2)N=C1C,False,False,False
OC(=O)c1c(CCCOc2cccc3ccccc23)c2cccc3SCCn1c23,Ki, 3100,nM,50337248,,,False,O=C(O)c1c(CCCOc2cccc3ccccc23)c2cccc3c2n1CCS3,False,False,False
Cc1ccccc1N1C(=S)S\C(=C/c2cccc(OCc3ccc(cc3)C(O)=O)c2)C1=O,Ki, 3100,nM,50429793,,,False,Cc1ccccc1N1C(=O)/C(=C/c2cccc(OCc3ccc(C(=O)O)cc3)c2)SC1=S,False,False,False
CC(C)c1cc(C(=O)N2CCc3ccccc3C2)c(O)c(O)c1O,Ki, 3100,nM,50379665,,,False,CC(C)c1cc(C(=O)N2CCc3ccccc3C2)c(O)c(O)c1O,False,False,False
Cc1cc2c(cc1C(=C)c1ccc(cc1)C(=O)Nc1ccc(cc1)C(=O)NS(=O)(=O)c1ccc(NCCSc3ccccc3)c(c1)[N+]([O-])=O)C(C)(C)CCC2(C)C,Ki, 3100,nM,50521560,,,False,C=C(c1ccc(C(=O)Nc2ccc(C(=O)NS(=O)(=O)c3ccc(NCCSc4ccccc4)c([N+](=O)[O-])c3)cc2)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,False,False,False
COC(=O)CCNC(=O)[C@H]1CC=C(CCC=C(C)C)C[C@@H]1c1ccccc1,Ki, 3100,nM,51337665,,,False,COC(=O)CCNC(=O)[C@H]1CC=C(CCC=C(C)C)C[C@@H]1c1ccccc1,False,False,False
OC(=O)c1ccc(c(COc2ccc(\C=C3/SC(=S)N(C3=O)c3ccc(cc3)[N+]([O-])=O)cc2)c1)[N+]([O-])=O,Ki, 3100,nM,50429727,,,False,O=C(O)c1ccc([N+](=O)[O-])c(COc2ccc(/C=C3\SC(=S)N(c4ccc([N+](=O)[O-])cc4)C3=O)cc2)c1,False,False,False
Cc1nn(Cc2ccc(Oc3ccccc3)cc2)c2nc(\C=C\c3ccccc3)cc(C(O)=O)c12,Ki, 3160,nM,415402,,,False,Cc1nn(Cc2ccc(Oc3ccccc3)cc2)c2nc(/C=C/c3ccccc3)cc(C(=O)O)c12,False,False,False
Cc1nn(C)c(C)c1-c1c(Cl)ccc2c(CCCOc3cc(C)c(Cl)c(C)c3)c([nH]c12)C(=O)Nc1cncc(c1)C(O)=O,Ki, 3200,nM,1126599,,,False,Cc1cc(OCCCc2c(C(=O)Nc3cncc(C(=O)O)c3)[nH]c3c(-c4c(C)nn(C)c4C)c(Cl)ccc23)cc(C)c1Cl,False,False,False
Cc1nn(C)c(C)c1-c1c(Cl)ccc2c(CCCOc3cc(C)c(Cl)c(C)c3)c([nH]c12)C(=O)Nc1cncc(c1)C(O)=O,Ki, 3200,nM,868513,,,False,Cc1cc(OCCCc2c(C(=O)Nc3cncc(C(=O)O)c3)[nH]c3c(-c4c(C)nn(C)c4C)c(Cl)ccc23)cc(C)c1Cl,False,False,False
COc1cc(CCN(C)C)ccc1-c1ccc(cc1)C(=O)NS(=O)(=O)c1ccc(NCCSc2ccccc2)c(c1)[N+]([O-])=O,Ki, 3260,nM,50336982,,,False,COc1cc(CCN(C)C)ccc1-c1ccc(C(=O)NS(=O)(=O)c2ccc(NCCSc3ccccc3)c([N+](=O)[O-])c2)cc1,False,False,False
CC[C@H](C)[C@H](NC(C)=O)C(=O)Nc1ccc(cc1)C(=O)NS(=O)(=O)c1ccc(NCCSc2ccccc2)c(c1)[N+]([O-])=O,Ki, 3380,nM,50713086,,,False,CC[C@H](C)[C@H](NC(C)=O)C(=O)Nc1ccc(C(=O)NS(=O)(=O)c2ccc(NCCSc3ccccc3)c([N+](=O)[O-])c2)cc1,False,False,False
CC(=O)N[C@@H](Cc1ccccc1)C(=O)Nc1ccc(cc1)C(=O)NS(=O)(=O)c1ccc(NCCSc2ccccc2)c(c1)[N+]([O-])=O,Ki, 3390,nM,50713088,,,False,CC(=O)N[C@@H](Cc1ccccc1)C(=O)Nc1ccc(C(=O)NS(=O)(=O)c2ccc(NCCSc3ccccc3)c([N+](=O)[O-])c2)cc1,False,False,False
[O-][N+](=O)c1cc(ccc1NCCSc1ccccc1)S(=O)(=O)NC(=O)c1ccc(cc1)C(=O)c1ccccc1,Ki, 3400,nM,50521598,,,False,O=C(NS(=O)(=O)c1ccc(NCCSc2ccccc2)c([N+](=O)[O-])c1)c1ccc(C(=O)c2ccccc2)cc1,False,False,False
CN(C)CCCC(O)(c1ccccc1)c1cccc(CCOc2ccc(cc2)-c2ccc(cc2)C(O)=O)c1,Ki, 3400,nM,50605243,,,False,CN(C)CCCC(O)(c1ccccc1)c1cccc(CCOc2ccc(-c3ccc(C(=O)O)cc3)cc2)c1,False,False,False
CSCC[C@H](NC(C)=O)C(=O)Nc1ccc(cc1)C(=O)NS(=O)(=O)c1ccc(NCCSc2ccccc2)c(c1)[N+]([O-])=O,Ki, 3520,nM,50713087,,,False,CSCC[C@H](NC(C)=O)C(=O)Nc1ccc(C(=O)NS(=O)(=O)c2ccc(NCCSc3ccccc3)c([N+](=O)[O-])c2)cc1,False,False,False
CN(C)C(=O)N1CCN(CC1)c1ccc(cc1)C(=O)NS(=O)(=O)c1ccc(NCCSc2ccccc2)c(c1)[N+]([O-])=O,Ki, 3540,nM,50336928,,,False,CN(C)C(=O)N1CCN(c2ccc(C(=O)NS(=O)(=O)c3ccc(NCCSc4ccccc4)c([N+](=O)[O-])c3)cc2)CC1,False,False,False
Cc1nn(C)c(C)c1-c1cccc2c(CCCOc3cc(C)c(Cl)c(C)c3)c([nH]c12)C(=O)NCc1cc(C(O)=O)n(C)c1,Ki, 3540,nM,868504,,,False,Cc1cc(OCCCc2c(C(=O)NCc3cc(C(=O)O)n(C)c3)[nH]c3c(-c4c(C)nn(C)c4C)cccc23)cc(C)c1Cl,False,False,False
Cc1nn(C)c(C)c1-c1cccc2c(CCCOc3cc(C)c(Cl)c(C)c3)c([nH]c12)C(=O)NCc1cc(C(O)=O)n(C)c1,Ki, 3540,nM,1126590,,,False,Cc1cc(OCCCc2c(C(=O)NCc3cc(C(=O)O)n(C)c3)[nH]c3c(-c4c(C)nn(C)c4C)cccc23)cc(C)c1Cl,False,False,False
OC(=O)c1cc2ccccc2n1S(=O)(=O)c1ccc(OCc2cccc(Cl)c2)cc1,Ki, 3600,nM,51031340,,,False,O=C(O)c1cc2ccccc2n1S(=O)(=O)c1ccc(OCc2cccc(Cl)c2)cc1,False,False,False
