"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL3353410";"OSIMERTINIB";"4.0";"499.62";"0";"4.51";"Osimertinib";"C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C";"Ki";"'='";"14.0";"nM";"7.85";"";"";"UO_0000065";"";"";"";"";"1";"CHEMBL4009533";"Reversible inhibition of wild-type human N-terminal GST-tagged EGFR cytoplasmic domain (669 to 1210 end amino acid residues) expressed in baculovirus expression system using TK peptide substrate preincubated for 2 to 90 mins followed by 6-fold dilution";"A";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4007434";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";"";"";"14.0"
"CHEMBL4068763";"";"None";"517.61";"2";"5.32";"6l";"C=CC(=O)Nc1cc(Nc2n[nH]c3cc(Nc4cccc(F)c4)ccc23)c(OC)cc1N(C)CCN(C)C";"Ki";"'='";"7.4";"nM";"8.13";"";"";"UO_0000065";"15.71";"0.29";"2.81";"8.33";"0";"CHEMBL4009535";"Reversible inhibition of human N-terminal GST-tagged EGFR L858R/T790M double mutant cytoplasmic domain (669 to 1210 end amino acid residues) expressed in baculovirus expression system using TK peptide substrate preincubated for 2 to 90 mins followed by 6-fold dilution";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"P00533";"L858R,T790M";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4007434";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";"";"";"7.4"
"CHEMBL4207951";"";"None";"421.51";"0";"1.96";"6";"C=CC(=O)N1C[C@@H]2CN(c3nc(Nc4cnn(C)c4)c4ncn(C(C)C)c4n3)C[C@@H]2C1";"Ki";"'='";"85.0";"nM";"7.07";"";"";"UO_0000065";"16.77";"0.31";"5.11";"7.29";"0";"CHEMBL4178356";"Inhibition of EGFR T790M/L858R double mutant (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"P00533";"L858R,T790M";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4177539";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";"";"";"85.0"
"CHEMBL245800";"";"None";"390.49";"1";"5.20";"33";"N#Cc1cnc2ccc(-c3ccc(CN)cc3)cc2c1N[C@@H]1C[C@H]1c1ccccc1";"Ki";"'='";"40.0";"nM";"7.40";"";"";"UO_0000065";"18.95";"0.34";"2.20";"9.90";"0";"CHEMBL923921";"Inhibition of human recombinant EGFR by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140464";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";"";"40.0"
"CHEMBL248393";"";"None";"471.61";"0";"4.10";"30";"COc1cc2c(N[C@@H]3C[C@H]3c3ccccc3)c(C#N)cnc2cc1OCCCN1CCN(C)CC1";"Ki";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"18.07";"0.33";"4.42";"11.57";"0";"CHEMBL923921";"Inhibition of human recombinant EGFR by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140464";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";"";"3.0"
"CHEMBL401054";"";"None";"444.54";"0";"3.79";"24";"COc1cc2ncc(C#N)c(N[C@@H]3C[C@H]3c3ccccc3)c2cc1OCCN1CCOCC1";"Ki";"'='";"64.0";"nM";"7.19";"";"";"UO_0000065";"16.18";"0.30";"3.40";"9.03";"0";"CHEMBL923921";"Inhibition of human recombinant EGFR by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140464";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";"";"64.0"
"CHEMBL4071012";"";"None";"459.55";"1";"5.42";"6a";"C=CC(=O)NCCSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccccc3)c2)[nH]1";"Ki";"'='";"1.6";"nM";"8.80";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4013166";"Inhibition of human N-terminal GST-fused EGFR cytoplasmic domain (669 to 1210 residues) expressed in baculovirus using TK-substrate-biotin incubated for 2 to 90 mins by HTFR assay";"A";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4011631";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";"";"";"1.6"
"CHEMBL4100860";"";"None";"487.54";"1";"5.08";"31a";"C=CC(=O)Nc1ccc(OC)c(Nc2cc(-c3[nH]c(CCCO)nc3-c3ccc(F)cc3)ccn2)c1";"Ki";"'='";"0.03";"nM";"10.52";"";"";"UO_0000065";"21.58";"0.40";"5.44";"9.38";"0";"CHEMBL4013167";"Inhibition of human N-terminal GST-fused EGFR L858R mutant (669 to 1210 residues) expressed in baculovirus using TK-substrate-biotin incubated for 2 to 90 mins by HTFR assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"P00533";"L858R";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4011631";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";"";"";"0.03"
"CHEMBL702";"PIPERACILLIN";"4.0";"517.56";"1";"-0.24";"PIPERACILLIN";"CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)O)c2ccccc2)C(=O)C1=O";"Ki";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909203";"DRUGMATRIX: Protein Tyrosine Kinase, EGF Receptor enzyme inhibition (substrate: Poly(Glu:Tyr))";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Insect cells";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";"Not Active";""
"CHEMBL2367892";"";"None";"1767.46";"None";"None";"TEICOPLANIN";"CC(=O)N[C@@H]1[C@H](Oc2c3cc4cc2Oc2ccc(cc2Cl)[C@@H](O[C@@H]2O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]2NC(C)=O)[C@@H]2NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@H]4NC(=O)[C@@H](Cc5ccc(c(Cl)c5)O3)NC(=O)[C@H](N)c3ccc(O)c(c3)Oc3cc(O)cc4c3)c3ccc(O)c(c3)-c3c(O[C@H]4O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]4O)cc(O)cc3[C@@H](C(=O)O)NC2=O)O[C@@H](CO)[C@@H](O)[C@@H]1O";"Ki";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909203";"DRUGMATRIX: Protein Tyrosine Kinase, EGF Receptor enzyme inhibition (substrate: Poly(Glu:Tyr))";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Insect cells";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";"Not Active";""
"CHEMBL1087";"MEPIVACAINE";"4.0";"246.35";"0";"2.73";"MEPIVACAINE";"Cc1cccc(C)c1NC(=O)C1CCCCN1C";"Ki";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909203";"DRUGMATRIX: Protein Tyrosine Kinase, EGF Receptor enzyme inhibition (substrate: Poly(Glu:Tyr))";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Insect cells";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";"Not Active";""
"CHEMBL223367";"";"None";"431.88";"0";"3.51";"22";"N#Cc1ncc2nc1OCCCCCOc1cc(CCCO)c(Cl)cc1NC(=O)N2";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL913849";"Inhibition of EGFR";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142994";"1";"Scientific Literature";"J Med Chem";"2007";"None";"";"";"";"10.0"
"CHEMBL13209";"NITRAZEPAM";"3.0";"281.27";"0";"2.38";"NITRAZEPAM";"O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1";"Ki";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909203";"DRUGMATRIX: Protein Tyrosine Kinase, EGF Receptor enzyme inhibition (substrate: Poly(Glu:Tyr))";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Insect cells";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";"Not Active";""
"CHEMBL1333512";"N,N'-DIPHENYL-P-PHENYLENEDIAMINE";"None";"260.34";"1";"5.17";"N,N'-DIPHENYL-P-PHENYLENEDIAMINE";"c1ccc(Nc2ccc(Nc3ccccc3)cc2)cc1";"Ki";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909203";"DRUGMATRIX: Protein Tyrosine Kinase, EGF Receptor enzyme inhibition (substrate: Poly(Glu:Tyr))";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Insect cells";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";"Not Active";""
"CHEMBL1054";"TRICHLORMETHIAZIDE";"4.0";"380.66";"0";"0.82";"TRICHLORMETHIAZIDE";"NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O";"Ki";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909203";"DRUGMATRIX: Protein Tyrosine Kinase, EGF Receptor enzyme inhibition (substrate: Poly(Glu:Tyr))";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Insect cells";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";"Not Active";""
"CHEMBL84158";"TIAPRIDE";"3.0";"328.43";"0";"1.17";"TIAPRIDE";"CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC";"Ki";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909203";"DRUGMATRIX: Protein Tyrosine Kinase, EGF Receptor enzyme inhibition (substrate: Poly(Glu:Tyr))";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Insect cells";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";"Not Active";""
"CHEMBL1762";"TOCAINIDE";"4.0";"192.26";"0";"1.59";"TOCAINIDE";"Cc1cccc(C)c1NC(=O)C(C)N";"Ki";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909203";"DRUGMATRIX: Protein Tyrosine Kinase, EGF Receptor enzyme inhibition (substrate: Poly(Glu:Tyr))";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Insect cells";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";"Not Active";""
"CHEMBL1999918";"";"None";"369.19";"0";"4.10";"SID103905043";"NC(=O)c1cc2c(-c3ccc(Br)c(F)c3F)cncc2s1";"Ki";"'>'";"1995.26";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1963766";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: EGFR";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"5.7"
"CHEMBL1996931";"";"None";"366.85";"0";"3.74";"SID103904574";"O=C(NC(CO)Cc1ccc(Cl)cc1)c1ccc(-c2ccncc2)cc1";"Ki";"'>'";"1995.26";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1963766";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: EGFR";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"5.7"
"CHEMBL1984432";"";"None";"303.37";"0";"3.49";"SID103904530";"Cc1ccc(Cn2cc(-c3ccc4[nH]ncc4c3)nn2)c(C)c1";"Ki";"'>'";"1995.26";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1963766";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: EGFR";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"5.7"
"CHEMBL1725279";"SP-600125";"None";"220.23";"0";"4.43";"SID103905675";"Oc1c2ccccc2c2c3c(cccc13)N=N2";"Ki";"'>'";"1995.26";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1963766";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: EGFR";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"5.7"
"CHEMBL3608429";"";"None";"413.46";"0";"1.71";"7";"C=CC(=O)N[C@@H]1CN(c2nc(Nc3cnn(C)c3)c3ncn(C(C)C)c3n2)C[C@H]1F";"Ki";"'='";"2.0";"nM";"8.70";"";"";"UO_0000065";"21.04";"0.40";"6.99";"8.22";"0";"CHEMBL4178356";"Inhibition of EGFR T790M/L858R double mutant (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"P00533";"L858R,T790M";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4177539";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";"";"";"2.0"
"CHEMBL4216749";"";"None";"450.48";"0";"3.52";"10";"C=CC(=O)Nc1cccc(Oc2nc(Nc3cnn(CCN(C)C)c3)nc3[nH]ccc23)c1F";"Ki";"'='";"2.0";"nM";"8.70";"";"";"UO_0000065";"19.31";"0.36";"5.18";"7.70";"0";"CHEMBL4178356";"Inhibition of EGFR T790M/L858R double mutant (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"P00533";"L858R,T790M";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4177539";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";"";"";"2.0"
"CHEMBL3736183";"";"None";"399.47";"0";"3.42";"5";"CO[C@H]1CCN(c2nccc(Nc3cc4c(cn3)nc(C)n4C(C)C)n2)C[C@H]1F";"Ki";"'='";"3.6";"nM";"8.44";"";"";"UO_0000065";"21.14";"0.40";"5.02";"10.43";"0";"CHEMBL5253712";"Inhibition of human EGFR T790M/L858R double mutant assessed as apparent inhibition constant using Fl-EEPLYWSFPAKKK-CONH2 as peptide substrate preincubated for 30 mins followed by addition of substrate and measured after 30 mins by Morrison plot analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"P00533";"L858R,T790M";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5252534";"1";"Scientific Literature";"J Med Chem";"2016";"None";"TIME = 1.0 hr";"INHIBITOR";"";"3.6"
"CHEMBL5274166";"";"None";"466.53";"0";"2.45";"9";"CC(C)n1cc(C(N)=O)c2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc21";"Ki";"'='";"1.1";"nM";"8.96";"";"";"UO_0000065";"19.20";"0.37";"6.51";"5.95";"0";"CHEMBL5253712";"Inhibition of human EGFR T790M/L858R double mutant assessed as apparent inhibition constant using Fl-EEPLYWSFPAKKK-CONH2 as peptide substrate preincubated for 30 mins followed by addition of substrate and measured after 30 mins by Morrison plot analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"P00533";"L858R,T790M";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5252534";"1";"Scientific Literature";"J Med Chem";"2016";"None";"TIME = 1.0 hr";"INHIBITOR";"";"1.1"
"CHEMBL5273791";"";"None";"509.60";"2";"2.59";"15";"CC(C)n1nc(N2CCOCC2)c2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc21";"Ki";"'='";"2.1";"nM";"8.68";"";"";"UO_0000065";"17.03";"0.33";"6.09";"6.53";"0";"CHEMBL5253712";"Inhibition of human EGFR T790M/L858R double mutant assessed as apparent inhibition constant using Fl-EEPLYWSFPAKKK-CONH2 as peptide substrate preincubated for 30 mins followed by addition of substrate and measured after 30 mins by Morrison plot analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"P00533";"L858R,T790M";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5252534";"1";"Scientific Literature";"J Med Chem";"2016";"None";"TIME = 1.0 hr";"INHIBITOR";"";"2.1"
"CHEMBL5282716";"";"None";"537.65";"2";"2.96";"18";"CC(C)n1nc(N2CC(C(C)(C)O)C2)c2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc21";"Ki";"'<'";"0.6";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5253712";"Inhibition of human EGFR T790M/L858R double mutant assessed as apparent inhibition constant using Fl-EEPLYWSFPAKKK-CONH2 as peptide substrate preincubated for 30 mins followed by addition of substrate and measured after 30 mins by Morrison plot analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"P00533";"L858R,T790M";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5252534";"1";"Scientific Literature";"J Med Chem";"2016";"None";"TIME = 1.0 hr";"INHIBITOR";"";"0.6"
"CHEMBL3735958";"";"None";"385.45";"0";"2.76";"4";"Cc1nc2cnc(Nc3ccnc(N4CC[C@H](O)[C@H](F)C4)n3)cc2n1C(C)C";"Ki";"'='";"43.0";"nM";"7.37";"";"";"UO_0000065";"19.11";"0.36";"4.61";"8.01";"0";"CHEMBL5253713";"Inhibition of human EGFR T790M/del (746 to 750 residues) mutant assessed as apparent inhibition constant using Fl-EEPLYWSFPAKKK-CONH2 peptide as substrate preincubated for 30 mins followed by addition of substrate and measured after 30 mins by Morrison plot analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"UNDEFINED MUTATION";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5252534";"1";"Scientific Literature";"J Med Chem";"2016";"None";"TIME = 1.0 hr";"INHIBITOR";"";"43.0"
"CHEMBL3736183";"";"None";"399.47";"0";"3.42";"5";"CO[C@H]1CCN(c2nccc(Nc3cc4c(cn3)nc(C)n4C(C)C)n2)C[C@H]1F";"Ki";"'='";"41.0";"nM";"7.39";"";"";"UO_0000065";"18.49";"0.35";"3.97";"9.12";"0";"CHEMBL5253713";"Inhibition of human EGFR T790M/del (746 to 750 residues) mutant assessed as apparent inhibition constant using Fl-EEPLYWSFPAKKK-CONH2 peptide as substrate preincubated for 30 mins followed by addition of substrate and measured after 30 mins by Morrison plot analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"UNDEFINED MUTATION";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5252534";"1";"Scientific Literature";"J Med Chem";"2016";"None";"TIME = 1.0 hr";"INHIBITOR";"";"41.0"
"CHEMBL5274166";"";"None";"466.53";"0";"2.45";"9";"CC(C)n1cc(C(N)=O)c2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc21";"Ki";"'='";"0.35";"nM";"9.46";"";"";"UO_0000065";"20.27";"0.39";"7.01";"6.28";"0";"CHEMBL5253713";"Inhibition of human EGFR T790M/del (746 to 750 residues) mutant assessed as apparent inhibition constant using Fl-EEPLYWSFPAKKK-CONH2 peptide as substrate preincubated for 30 mins followed by addition of substrate and measured after 30 mins by Morrison plot analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"UNDEFINED MUTATION";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5252534";"1";"Scientific Literature";"J Med Chem";"2016";"None";"TIME = 1.0 hr";"INHIBITOR";"";"0.35"
"CHEMBL5281373";"";"None";"438.52";"0";"3.06";"7";"Cc1nc2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc2n1C(C)C";"Ki";"'='";"43.0";"nM";"7.37";"";"";"UO_0000065";"16.80";"0.32";"4.31";"6.11";"0";"CHEMBL5253714";"Inhibition of human EGFR L858R mutant assessed as apparent inhibition constant using Fl-EEPLYWSFPAKKK-CONH2 peptide as substrate preincubated for 30 mins followed by addition of substrate and measured after 30 mins by Morrison plot analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"P00533";"L858R";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5252534";"1";"Scientific Literature";"J Med Chem";"2016";"None";"TIME = 1.0 hr";"INHIBITOR";"";"43.0"
"CHEMBL5274166";"";"None";"466.53";"0";"2.45";"9";"CC(C)n1cc(C(N)=O)c2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc21";"Ki";"'='";"4.1";"nM";"8.39";"";"";"UO_0000065";"17.98";"0.35";"5.94";"5.57";"0";"CHEMBL5253714";"Inhibition of human EGFR L858R mutant assessed as apparent inhibition constant using Fl-EEPLYWSFPAKKK-CONH2 peptide as substrate preincubated for 30 mins followed by addition of substrate and measured after 30 mins by Morrison plot analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"P00533";"L858R";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5252534";"1";"Scientific Literature";"J Med Chem";"2016";"None";"TIME = 1.0 hr";"INHIBITOR";"";"4.1"
"CHEMBL5276357";"";"None";"523.62";"2";"2.71";"16";"CC(C)n1nc(N2CCC(O)CC2)c2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc21";"Ki";"'='";"5.5";"nM";"8.26";"";"";"UO_0000065";"15.77";"0.30";"5.55";"5.74";"0";"CHEMBL5253716";"Inhibition of wild type human EGFR assessed as apparent inhibition constant using Fl-EEPLYWSFPAKKK-CONH2 as substrate preincubated for 30 mins followed by addition of substrate and measured after 30 mins by Morrison plot analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5252534";"1";"Scientific Literature";"J Med Chem";"2016";"None";"TIME = 1.0 hr";"INHIBITOR";"";"5.5"
"CHEMBL2170582";"R-343";"2.0";"474.40";"0";"3.15";"85, R343";"CNC(=O)COc1cccc(Nc2ncc(F)c(Nc3ccc4c(c3)NC(=O)C(F)(F)O4)n2)c1";"Ki";"'='";"35.0";"nM";"7.46";"";"";"UO_0000065";"15.72";"0.30";"4.31";"5.89";"0";"CHEMBL2173384";"Inhibition of EGFR";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2169784";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";"";"";"35.0"
"CHEMBL112";"ACETAMINOPHEN";"4.0";"151.16";"0";"1.35";"ACETAMINOPHEN";"CC(=O)Nc1ccc(O)cc1";"Ki";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909203";"DRUGMATRIX: Protein Tyrosine Kinase, EGF Receptor enzyme inhibition (substrate: Poly(Glu:Tyr))";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Insect cells";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";"Not Active";""
