BindingDB_ID,smiles,value,standard_type,CuratedSmiles,IsSalt,FailedSanit
50089029,O\N=C(/C#N)C(=O)NC1CCN(Cc2ccccc2)CC1,732500.0,Ki (nM),N#C/C(=N\O)C(=O)NC1CCN(Cc2ccccc2)CC1,False,False
50099161,CC1C(CCO)SCN1Cc1cnc(C)nc1N,840000.0,Ki (nM),Cc1ncc(CN2CSC(CCO)C2C)c(N)n1,False,False
50099210,Cc1c(CCOP(O)(=O)OP(O)(=O)OP(O)(O)=O)sc[n+]1Cc1cnc(C)nc1N,880000.0,Ki (nM),Cc1ncc(C[n+]2csc(CCOP(=O)(O)OP(=O)(O)OP(=O)(O)O)c2C)c(N)n1,False,False
50099214,C[n+]1ccsc1,940000.0,Ki (nM),C[n+]1ccsc1,False,False
50099170,Cc1c(CCOP(O)(=O)OP(O)(=O)OP(O)(O)=O)sc[n+]1Cc1cnc(C)nc1N,1000000.0,Ki (nM),Cc1ncc(C[n+]2csc(CCOP(=O)(O)OP(=O)(O)OP(=O)(O)O)c2C)c(N)n1,False,False
50964629,CC(C)NC[C@H](O)c1ccc(OC(=O)N(C)C)c(OC(=O)N(C)C)c1,1200000.0,Ki (nM),CC(C)NC[C@H](O)c1ccc(OC(=O)N(C)C)c(OC(=O)N(C)C)c1,False,False
50099213,Cc1c(CCO)sc[n+]1C,1300000.0,Ki (nM),Cc1c(CCO)sc[n+]1C,False,False
50099217,Cc1ncsc1CCO,1400000.0,Ki (nM),Cc1ncsc1CCO,False,False
50964631,CC(C)NC[C@H](O)c1ccc(OC(=O)N(C)C)c(OC(=O)N(C)C)c1,1400000.0,Ki (nM),CC(C)NC[C@H](O)c1ccc(OC(=O)N(C)C)c(OC(=O)N(C)C)c1,False,False
50553678,CCNC(=O)N1c2ccccc2Sc2ccccc12,1450000.0,Ki (nM),CCNC(=O)N1c2ccccc2Sc2ccccc21,False,False
50798737,COc1cc(CN2CCOCC2)ccc1O,1570000.0,Ki (nM),COc1cc(CN2CCOCC2)ccc1O,False,False
50089089,O\N=C\C(=O)c1ccc(OCC2CCN(Cc3ccc(cc3)C#N)CC2)nc1,1608000.0,Ki (nM),N#Cc1ccc(CN2CCC(COc3ccc(C(=O)/C=N/O)cn3)CC2)cc1,False,False
50089033,COc1ccc(CN2CCC(CNC(=O)C(=N\O)\C(C)=O)CC2)cc1OC,1625000.0,Ki (nM),COc1ccc(CN2CCC(CNC(=O)/C(=N/O)C(C)=O)CC2)cc1OC,False,False
50089036,COc1cc2CCN(CCCNC(=O)C(=N\O)\C(C)=O)C(c3ccccc3)c2cc1OC,1926000.0,Ki (nM),COc1cc2c(cc1OC)C(c1ccccc1)N(CCCNC(=O)/C(=N/O)C(C)=O)CC2,False,False
50089077,COc1ccc(CN2CCC(COc3ccc(cn3)C(=O)\C=N\O)CC2)cc1OC,1930000.0,Ki (nM),COc1ccc(CN2CCC(COc3ccc(C(=O)/C=N/O)cn3)CC2)cc1OC,False,False
50099215,CCc1scnc1C,2000000.0,Ki (nM),CCc1scnc1C,False,False
50089028,CC(=O)C(=N/O)\C(=O)NCC1CCN(Cc2ccccc2)CC1,2303000.0,Ki (nM),CC(=O)/C(=N\O)C(=O)NCC1CCN(Cc2ccccc2)CC1,False,False
50089020,O\N=C\C(=O)NC1CCN(Cc2ccccc2)CC1,2430000.0,Ki (nM),O=C(/C=N/O)NC1CCN(Cc2ccccc2)CC1,False,False
50089111,COc1ccc(CN2CCC(COc3ccc(cn3)C(=O)\C=N\O)C2)cc1OC,2517000.0,Ki (nM),COc1ccc(CN2CCC(COc3ccc(C(=O)/C=N/O)cn3)C2)cc1OC,False,False
50089044,COc1cc2CCN(CCCNC(=O)C(=N\O)\C(C)=O)Cc2cc1OC,2671000.0,Ki (nM),COc1cc2c(cc1OC)CN(CCCNC(=O)/C(=N/O)C(C)=O)CC2,False,False
50099194,Cc1c(CCOP(O)(O)=O)sc[n+]1Cc1cnc(C)nc1N,3000000.0,Ki (nM),Cc1ncc(C[n+]2csc(CCOP(=O)(O)O)c2C)c(N)n1,False,False
50089023,O\N=C\C(=O)NCC1CCN(Cc2ccccc2)CC1,3178000.0,Ki (nM),O=C(/C=N/O)NCC1CCN(Cc2ccccc2)CC1,False,False
50099216,Cc1cscn1,3300000.0,Ki (nM),Cc1cscn1,False,False
50099222,Nc1ccncn1,4200000.0,Ki (nM),Nc1ccncn1,False,False
367493,C\C=C1/C2Cc3[nH]c(=O)ccc3C1(N)CC(C)=C2,4300000.0,Ki (nM),C/C=C1\C2C=C(C)CC1(N)c1ccc(=O)[nH]c1C2,False,False
50099205,Nc1ccncn1,5000000.0,Ki (nM),Nc1ccncn1,False,False
50099196,Cc1c(CCOP(O)(=O)OP(O)(=O)OP(O)(O)=O)sc[n+]1Cc1cnc(C)nc1N,5200000.0,Ki (nM),Cc1ncc(C[n+]2csc(CCOP(=O)(O)OP(=O)(O)OP(=O)(O)O)c2C)c(N)n1,False,False
50099202,Cc1cscn1,5400000.0,Ki (nM),Cc1cscn1,False,False
50099167,Cc1c(CCOP(O)(O)=O)sc[n+]1Cc1cnc(C)nc1N,5900000.0,Ki (nM),Cc1ncc(C[n+]2csc(CCOP(=O)(O)O)c2C)c(N)n1,False,False
50871596,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,6000000.0,Ki (nM),C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,False,False
50099189,Cc1cscn1,6100000.0,Ki (nM),Cc1cscn1,False,False
50099209,Cc1c(CCOP(O)(=O)OP(O)(O)=O)sc[n+]1Cc1cnc(C)nc1N,6700000.0,Ki (nM),Cc1ncc(C[n+]2csc(CCOP(=O)(O)OP(=O)(O)O)c2C)c(N)n1,False,False
50099203,Cc1ncsc1CCO,8000000.0,Ki (nM),Cc1ncsc1CCO,False,False
50099190,Cc1ncsc1CCO,8600000.0,Ki (nM),Cc1ncsc1CCO,False,False
50099219,Nc1ccncn1,8900000.0,Ki (nM),Nc1ccncn1,False,False
50099208,Cc1c(CCOP(O)(O)=O)sc[n+]1Cc1cnc(C)nc1N,9300000.0,Ki (nM),Cc1ncc(C[n+]2csc(CCOP(=O)(O)O)c2C)c(N)n1,False,False
50099158,Nc1ccncn1,9700000.0,Ki (nM),Nc1ccncn1,False,False
50099183,Cc1c(CCOP(O)(=O)OP(O)(=O)OP(O)(O)=O)sc[n+]1Cc1cnc(C)nc1N,10000000.0,Ki (nM),Cc1ncc(C[n+]2csc(CCOP(=O)(O)OP(=O)(O)OP(=O)(O)O)c2C)c(N)n1,False,False
50099181,Cc1c(CCOP(O)(O)=O)sc[n+]1Cc1cnc(C)nc1N,11200000.0,Ki (nM),Cc1ncc(C[n+]2csc(CCOP(=O)(O)O)c2C)c(N)n1,False,False
50630037,CCN(CC)C(C)CN1c2ccccc2Sc2ccccc12,12100000.0,Ki (nM),CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21,False,False
50621532,CCN(CC)C(C)CN1c2ccccc2Sc2ccccc12,12100000.0,Ki (nM),CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21,False,False
50099182,Cc1c(CCOP(O)(=O)OP(O)(O)=O)sc[n+]1Cc1cnc(C)nc1N,14200000.0,Ki (nM),Cc1ncc(C[n+]2csc(CCOP(=O)(O)OP(=O)(O)O)c2C)c(N)n1,False,False
50099195,Cc1c(CCOP(O)(=O)OP(O)(O)=O)sc[n+]1Cc1cnc(C)nc1N,14600000.0,Ki (nM),Cc1ncc(C[n+]2csc(CCOP(=O)(O)OP(=O)(O)O)c2C)c(N)n1,False,False
50099396,C(CCC[n+]1ccccc1)CC[n+]1ccccc1,16000000.0,Ki (nM),c1cc[n+](CCCCCC[n+]2ccccc2)cc1,False,False
50099174,Cc1c(CCO)sc[n+]1C,18800000.0,Ki (nM),Cc1c(CCO)sc[n+]1C,False,False
50099176,CCc1scnc1C,51100000.0,Ki (nM),CCc1scnc1C,False,False
50099169,Cc1c(CCOP(O)(=O)OP(O)(O)=O)sc[n+]1Cc1cnc(C)nc1N,58400000.0,Ki (nM),Cc1ncc(C[n+]2csc(CCOP(=O)(O)OP(=O)(O)O)c2C)c(N)n1,False,False
50089032,O\N=C(/C#N)C(=O)NCC1CCN(Cc2ccccc2)CC1,94963000.0,Ki (nM),N#C/C(=N\O)C(=O)NCC1CCN(Cc2ccccc2)CC1,False,False
50099177,Cc1cscn1,109000000.0,Ki (nM),Cc1cscn1,False,False
293105,COc1cc(C(=O)c2ccccc2)c(OC)cc1Br,5.28,Ki (nM),COc1cc(C(=O)c2ccccc2)c(OC)cc1Br,False,False
293112,Oc1ccc(cc1)C(=O)c1cc(Br)c(O)cc1O,5.72,Ki (nM),O=C(c1ccc(O)cc1)c1cc(Br)c(O)cc1O,False,False
50012027,Fc1cccc(F)c1-c1c2ccc(n2)c(-c2c(F)cccc2F)c2ccc([nH]2)c(-c2c(F)cccc2F)c2ccc([nH]2)c(-c2c(F)cccc2F)c2ccc1n2,5.0,Ki (nM),Fc1cccc(F)c1-c1c2nc(c(-c3c(F)cccc3F)c3ccc([nH]3)c(-c3c(F)cccc3F)c3ccc([nH]3)c(-c3c(F)cccc3F)c3nc1C=C3)C=C2,False,False
50007839,Fc1ccc(c(F)c1)-c1c2ccc(n2)c(-c2ccc(F)cc2F)c2ccc([nH]2)c(-c2ccc(F)cc2F)c2ccc([nH]2)c(-c2ccc(F)cc2F)c2ccc1n2,5.0,Ki (nM),Fc1ccc(-c2c3nc(c(-c4ccc(F)cc4F)c4ccc([nH]4)c(-c4ccc(F)cc4F)c4ccc([nH]4)c(-c4ccc(F)cc4F)c4nc2C=C4)C=C3)c(F)c1,False,False
50621522,C[N+](C)(CCNC(=O)C(=O)NCC[N+](C)(C)Cc1ccccc1Cl)Cc1ccccc1Cl,5.0,Ki (nM),C[N+](C)(CCNC(=O)C(=O)NCC[N+](C)(C)Cc1ccccc1Cl)Cc1ccccc1Cl,False,False
50077147,CN(CCCCNc1c2CCCCc2nc2ccccc12)CCCNc1c2CCCCc2nc2c(NC(=O)CNC(=O)CC[C@H](NC(=O)CNC(=O)OCc3ccccc3)C(=O)N[C@@H](Cc3ccccc3)C(=O)OCc3ccccc3)cccc12,5.0,Ki (nM),CN(CCCCNc1c2c(nc3ccccc13)CCCC2)CCCNc1c2c(nc3c(NC(=O)CNC(=O)CC[C@H](NC(=O)CNC(=O)OCc4ccccc4)C(=O)N[C@@H](Cc4ccccc4)C(=O)OCc4ccccc4)cccc13)CCCC2,False,False
50077035,C[N+](C)(CCNC(=O)C(=O)NCC[N+](C)(C)Cc1ccccc1Cl)Cc1ccccc1Cl,5.0,Ki (nM),C[N+](C)(CCNC(=O)C(=O)NCC[N+](C)(C)Cc1ccccc1Cl)Cc1ccccc1Cl,False,False
50630029,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl,5.0,Ki (nM),CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl,False,False
50630398,Nc1c2CCCCc2nc2Oc3ccc4ccccc4c3C(c3ccc(O)cc3)c12,5.0,Ki (nM),Nc1c2c(nc3c1C(c1ccc(O)cc1)c1c(ccc4ccccc14)O3)CCCC2,False,False
50871621,CC(=O)N(CCCCSc1c2CCCCc2nc2ccccc12)CCCNc1c2CCCCc2nc2ccccc12,5.15,Ki (nM),CC(=O)N(CCCCSc1c2c(nc3ccccc13)CCCC2)CCCNc1c2c(nc3ccccc13)CCCC2,False,False
293106,COc1ccc(cc1)C(=O)c1ccc(OC)cc1OC,5.88,Ki (nM),COc1ccc(C(=O)c2ccc(OC)cc2OC)cc1,False,False
50289508,CCN(CCCCCC(=O)N1CCC(CC1)C1CCN(CC1)C(=O)CCCCCN(CC)Cc1ccccc1OC)Cc1ccccc1OC,5.67,Ki (nM),CCN(CCCCCC(=O)N1CCC(C2CCN(C(=O)CCCCCN(CC)Cc3ccccc3OC)CC2)CC1)Cc1ccccc1OC,False,False
51116825,C(CCNc1c2CCCCc2nc2ccccc12)CCSSCCCCCNc1c2CCCCc2nc2ccccc12,5.7,Ki (nM),c1ccc2c(NCCCCCSSCCCCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,False,False
50013173,C\C=C1/[C@@H]2Cc3[nH]c(=O)ccc3[C@]1(N)CC(C)=C2,5.9,Ki (nM),C/C=C1\[C@H]2C=C(C)C[C@@]1(N)c1ccc(=O)[nH]c1C2,False,False
50568685,C\C=C1/[C@@H]2Cc3[nH]c(=O)ccc3[C@]1(N)CC(C)=C2,5.9,Ki (nM),C/C=C1\[C@H]2C=C(C)C[C@@]1(N)c1ccc(=O)[nH]c1C2,False,False
50568684,C\C=C1/[C@@H]2Cc3[nH]c(=O)ccc3[C@]1(N)CC(C)=C2,5.9,Ki (nM),C/C=C1\[C@H]2C=C(C)C[C@@]1(N)c1ccc(=O)[nH]c1C2,False,False
50811186,Clc1cc(Cl)c2c(NCCCCCCCNc3c4CCCCc4nc4ccccc34)c3CCCCc3nc2c1,6.0,Ki (nM),Clc1cc(Cl)c2c(NCCCCCCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,False,False
50630035,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl,6.0,Ki (nM),CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl,False,False
50621528,C[N+](C)(CCNC(=O)C(=O)NCC[N+](C)(C)Cc1ccccc1Cl)Cc1ccccc1Cl,6.0,Ki (nM),C[N+](C)(CCNC(=O)C(=O)NCC[N+](C)(C)Cc1ccccc1Cl)Cc1ccccc1Cl,False,False
50077040,C[N+](C)(CCNC(=O)C(=O)NCC[N+](C)(C)Cc1ccccc1Cl)Cc1ccccc1Cl,6.0,Ki (nM),C[N+](C)(CCNC(=O)C(=O)NCC[N+](C)(C)Cc1ccccc1Cl)Cc1ccccc1Cl,False,False
17518,Clc1cc(Cl)c2c(NCCCCCCCNc3c4CCCCc4nc4ccccc34)c3CCCCc3nc2c1,6.0,Ki (nM),Clc1cc(Cl)c2c(NCCCCCCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,False,False
50431870,N[C@@H](CCC(=O)NCCNc1c2CCCCc2nc2ccccc12)C(=O)NCCNc1c2CCCCc2nc2ccccc12,6.21,Ki (nM),N[C@@H](CCC(=O)NCCNc1c2c(nc3ccccc13)CCCC2)C(=O)NCCNc1c2c(nc3ccccc13)CCCC2,False,False
51116811,N#C[Se]CCCCCCNc1c2CCCCc2nc2ccccc12,6.5,Ki (nM),N#C[Se]CCCCCCNc1c2c(nc3ccccc13)CCCC2,False,False
50961484,CC(=O)c1ccccc1NC(=O)c1ccc(OCCCCC[n+]2cccc3ccccc23)cc1,6.5,Ki (nM),CC(=O)c1ccccc1NC(=O)c1ccc(OCCCCC[n+]2cccc3ccccc32)cc1,False,False
50099519,C(CCC[n+]1cc2ccccc2c2ccccc12)CC[n+]1cc2ccccc2c2ccccc12,6.6,Ki (nM),c1ccc2c(c1)c[n+](CCCCCC[n+]1cc3ccccc3c3ccccc31)c1ccccc21,False,False
50099541,C(CCC[n+]1cc2ccccc2c2ccccc12)CC[n+]1cc2ccccc2c2ccccc12,6.6,Ki (nM),c1ccc2c(c1)c[n+](CCCCCC[n+]1cc3ccccc3c3ccccc31)c1ccccc21,False,False
50431872,O=C(NCCCCCNc1c2CCCCc2nc2ccccc12)[C@@H]1CCCN1CCNc1c2CCCCc2nc2ccccc12,6.75,Ki (nM),O=C(NCCCCCNc1c2c(nc3ccccc13)CCCC2)[C@@H]1CCCN1CCNc1c2c(nc3ccccc13)CCCC2,False,False
44782,c1ccc2c(c1)c(c3c(n2)CCCC3)N,6.9,Ki (nM),Nc1c2c(nc3ccccc13)CCCC2,False,False
51055689,Clc1ccc(cc1)S(=O)(=O)N1C(C(=O)N(C(C1=O)c1ccccc1)S(=O)(=O)c1ccc(Cl)cc1)c1ccccc1,7.0,Ki (nM),O=C1C(c2ccccc2)N(S(=O)(=O)c2ccc(Cl)cc2)C(=O)C(c2ccccc2)N1S(=O)(=O)c1ccc(Cl)cc1,False,False
51116842,N#C[Se]CCCCCCCCCCCCNc1c2CCCCc2nc2ccccc12,7.1,Ki (nM),N#C[Se]CCCCCCCCCCCCNc1c2c(nc3ccccc13)CCCC2,False,False
51116819,N#C[Se]CCCCCCCCCCCCNc1c2CCCCc2nc2ccccc12,7.1,Ki (nM),N#C[Se]CCCCCCCCCCCCNc1c2c(nc3ccccc13)CCCC2,False,False
51257803,CCOc1ccc(Cc2nc3cc(ccc3n2CCC(C)C)C(=O)NCCCNc2c3CCCCc3nc3ccccc23)cc1,7.2,Ki (nM),CCOc1ccc(Cc2nc3cc(C(=O)NCCCNc4c5c(nc6ccccc46)CCCC5)ccc3n2CCC(C)C)cc1,False,False
51042060,COc1cc2CC(CC3CCN(Cc4ccccc4)CC3)C(=O)c2cc1OC,7.2,Ki (nM),COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,False,False
51042064,Oc1ccc([C@@H]2CC(N=N2)c2c3ccccc3cc3ccccc23)c(O)c1,7.2,Ki (nM),Oc1ccc([C@@H]2CC(c3c4ccccc4cc4ccccc34)N=N2)c(O)c1,False,False
50871607,Cc1cc(CCNc2c3CCCCc3nc3ccccc23)cc(CCNc2c3CCCCc3nc3ccccc23)c1,7.45,Ki (nM),Cc1cc(CCNc2c3c(nc4ccccc24)CCCC3)cc(CCNc2c3c(nc4ccccc24)CCCC3)c1,False,False
293113,c1ccc2c(c1)c(c3c(n2)CCCC3)N,7.64,Ki (nM),Nc1c2c(nc3ccccc13)CCCC2,False,False
51116829,Cc1ccc(NC(=[Se])NCCCCCCNc2c3CCCCc3nc3ccccc23)cc1,7.6,Ki (nM),Cc1ccc(NC(=[Se])NCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,False,False
50489464,Nc1c2CCCCc2nc2ccccc12,7.6,Ki (nM),Nc1c2c(nc3ccccc13)CCCC2,False,False
50763302,C[N+](C)(C)CCOC(N)=O,8.0,Ki (nM),C[N+](C)(C)CCOC(N)=O,False,False
50034664,C[N+](C)(C)CCOC(N)=O,8.0,Ki (nM),C[N+](C)(C)CCOC(N)=O,False,False
51116790,C(CCC[Se]c1ccccc1)CCNc1c2CCCCc2nc2ccccc12,8.0,Ki (nM),c1ccc([Se]CCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,False,False
51394094,CCOC(=O)c1c(C)nc(nc1-c1ccc(OC)c(OC)c1)N1CCN(CC1)S(=O)(=O)c1ccc(NC(C)=O)c(Cl)c1,8.0,Ki (nM),CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(Cl)c3)CC2)nc1-c1ccc(OC)c(OC)c1,False,False
51039210,COc1cc2cc(NC(=O)[C@H]3CCC[C@H](C3)NCc3ccccc3)c(=O)oc2cc1OC,8.6,Ki (nM),COc1cc2cc(NC(=O)[C@H]3CCC[C@@H](NCc4ccccc4)C3)c(=O)oc2cc1OC,False,False
50871683,Nc1ccc2c(c1)c(-c1ccccc1)n(CCCCCCc1cn(CCNc3c4CCCCc4nc4ccccc34)nn1)c1cc(=[NH2+])ccc21,8.9,Ki (nM),N=c1ccc2c3ccc(N)cc3c(-c3ccccc3)n(CCCCCCc3cn(CCNc4c5c(nc6ccccc46)CCCC5)nn3)c-2c1,False,False
15313,CN(CCCNc1c2CCCCc2nc2ccccc12)CCCSc1c2CCCCc2nc2ccccc12,9.1,Ki (nM),CN(CCCNc1c2c(nc3ccccc13)CCCC2)CCCSc1c2c(nc3ccccc13)CCCC2,False,False
50871647,CN(CCCNc1c2CCCCc2nc2ccccc12)CCCSc1c2CCCCc2nc2ccccc12,9.1,Ki (nM),CN(CCCNc1c2c(nc3ccccc13)CCCC2)CCCSc1c2c(nc3ccccc13)CCCC2,False,False
51116815,Clc1ccc(NC(=[Se])NCCCCCCNc2c3CCCCc3nc3ccccc23)cc1,9.3,Ki (nM),Clc1ccc(NC(=[Se])NCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,False,False
51116844,Clc1ccc(NC(=[Se])NCCCCCCNc2c3CCCCc3nc3ccccc23)cc1,9.3,Ki (nM),Clc1ccc(NC(=[Se])NCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,False,False
50961485,CC(=O)c1ccccc1NC(=O)c1ccc(OCCCCCC[n+]2ccc3ccccc3c2)cc1,9.4,Ki (nM),CC(=O)c1ccccc1NC(=O)c1ccc(OCCCCCC[n+]2ccc3ccccc3c2)cc1,False,False
51032158,COc1cc2C[C@H](CC3CCN(Cc4ccccc4)CC3)C(=O)c2cc1OC,9.5,Ki (nM),COc1cc2c(cc1OC)C(=O)[C@@H](CC1CCN(Cc3ccccc3)CC1)C2,False,False
51032161,COc1cc2C[C@H](CC3CCN(Cc4ccccc4)CC3)C(=O)c2cc1OC,9.5,Ki (nM),COc1cc2c(cc1OC)C(=O)[C@@H](CC1CCN(Cc3ccccc3)CC1)C2,False,False
51118348,Fc1cc(F)cc(CNCC(=O)Nc2ccc3nc4CCCn4c(=O)c3c2)c1,9.9,Ki (nM),O=C(CNCc1cc(F)cc(F)c1)Nc1ccc2nc3n(c(=O)c2c1)CCC3,False,False
50724580,Nc1c2CCCCc2nc2ccccc12,10.0,Ki (nM),Nc1c2c(nc3ccccc13)CCCC2,False,False
50077037,C(CCCCCC[n+]1cccc2ccccc12)CCCCC[n+]1ccccc1,10.0,Ki (nM),c1cc[n+](CCCCCCCCCCCC[n+]2cccc3ccccc32)cc1,False,False
50871594,C[N+](C)(CC=C)c1ccc(CCC(=O)CCc2ccc(cc2)[N+](C)(C)CC=C)cc1,10.0,Ki (nM),C=CC[N+](C)(C)c1ccc(CCC(=O)CCc2ccc([N+](C)(C)CC=C)cc2)cc1,False,False
50621526,C[N+](C)(CC=C)c1ccc(CCC(=O)CCc2ccc(cc2)[N+](C)(C)CC=C)cc1,10.0,Ki (nM),C=CC[N+](C)(C)c1ccc(CCC(=O)CCc2ccc([N+](C)(C)CC=C)cc2)cc1,False,False
51217896,Cc1cc(=O)oc2c1ccc1oc(=N)c(cc21)C(=O)NCc1cccc(Br)c1,10.0,Ki (nM),Cc1cc(=O)oc2c1ccc1oc(=N)c(C(=O)NCc3cccc(Br)c3)cc12,False,False
50630030,C[N+](C)(CC=C)c1ccc(CCC(=O)CCc2ccc(cc2)[N+](C)(C)CC=C)cc1,10.0,Ki (nM),C=CC[N+](C)(C)c1ccc(CCC(=O)CCc2ccc([N+](C)(C)CC=C)cc2)cc1,False,False
50099520,C(CCC[n+]1cccc2c1ccc1ccccc21)CC[n+]1cccc2c1ccc1ccccc21,10.0,Ki (nM),c1ccc2c(c1)ccc1c2ccc[n+]1CCCCCC[n+]1cccc2c3ccccc3ccc21,False,False
50502623,COc1cc2CC(CC3CCN(Cc4ccccc4)CC3)C(=O)c2cc1OC,10.0,Ki (nM),COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,False,False
50919589,C[N+](C)(CC=C)c1ccc(CCC(=O)CCc2ccc(cc2)[N+](C)(C)CC=C)cc1,10.0,Ki (nM),C=CC[N+](C)(C)c1ccc(CCC(=O)CCc2ccc([N+](C)(C)CC=C)cc2)cc1,False,False
50949144,CN(CCCN1CCN(CCNc2c3CCCCc3nc3ccccc23)CC1)C1CCCCC1,10.3,Ki (nM),CN(CCCN1CCN(CCNc2c3c(nc4ccccc24)CCCC3)CC1)C1CCCCC1,False,False
51525254,CCN(Cc1ccccc1)Cc1ccc(cc1)-c1cc2cc(OC)c(OC)cc2oc1=O,11.0,Ki (nM),CCN(Cc1ccccc1)Cc1ccc(-c2cc3cc(OC)c(OC)cc3oc2=O)cc1,False,False
51525255,COc1cc2cc(-c3ccc(CN(CCO)Cc4ccccc4)cc3)c(=O)oc2cc1OC,11.0,Ki (nM),COc1cc2cc(-c3ccc(CN(CCO)Cc4ccccc4)cc3)c(=O)oc2cc1OC,False,False
51143962,Oc1ccc2oc(cc(=O)c2c1)C(=O)NCCCC1CCN(Cc2ccccc2)CC1,11.0,Ki (nM),O=C(NCCCC1CCN(Cc2ccccc2)CC1)c1cc(=O)c2cc(O)ccc2o1,False,False
51525256,COc1cc2cc(-c3ccc(C[N+](C)(C)Cc4ccccc4)cc3)c(=O)oc2cc1OC,11.0,Ki (nM),COc1cc2cc(-c3ccc(C[N+](C)(C)Cc4ccccc4)cc3)c(=O)oc2cc1OC,False,False
51143959,COc1cc2oc(cc(=O)c2cc1OC)C(=O)OCCC1CCN(Cc2ccccc2)CC1,11.0,Ki (nM),COc1cc2oc(C(=O)OCCC3CCN(Cc4ccccc4)CC3)cc(=O)c2cc1OC,False,False
51143960,[O-][N+](=O)c1ccc2oc(cc(=O)c2c1)C(=O)NCCC1CCN(Cc2ccccc2)CC1,12.0,Ki (nM),O=C(NCCC1CCN(Cc2ccccc2)CC1)c1cc(=O)c2cc([N+](=O)[O-])ccc2o1,False,False
50714365,COc1cc2O\C(=C/c3ccc(CN4CCCCC4)c(O)c3)C(=O)c2cc1OC,12.0,Ki (nM),COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN3CCCCC3)c(O)c1)O2,False,False
50012023,Fc1ccc(c(F)c1)-c1c2ccc(n2)c(-c2ccc(F)cc2F)c2ccc([nH]2)c(-c2ccc(F)cc2F)c2ccc([nH]2)c(-c2ccc(F)cc2F)c2ccc1n2,12.0,Ki (nM),Fc1ccc(-c2c3nc(c(-c4ccc(F)cc4F)c4ccc([nH]4)c(-c4ccc(F)cc4F)c4ccc([nH]4)c(-c4ccc(F)cc4F)c4nc2C=C4)C=C3)c(F)c1,False,False
50572685,Fc1cccc(F)c1-c1c2ccc(n2)c(-c2c(F)cccc2F)c2ccc([nH]2)c(-c2c(F)cccc2F)c2ccc([nH]2)c(-c2c(F)cccc2F)c2ccc1n2,12.0,Ki (nM),Fc1cccc(F)c1-c1c2nc(c(-c3c(F)cccc3F)c3ccc([nH]3)c(-c3c(F)cccc3F)c3ccc([nH]3)c(-c3c(F)cccc3F)c3nc1C=C3)C=C2,False,False
50225820,CCN(CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCN(CC)Cc1ccccc1OC)Cc1ccccc1OC,12.2,Ki (nM),CCN(CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCN(CC)Cc1ccccc1OC)Cc1ccccc1OC,False,False
50289510,CCN(CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCN(CC)Cc1ccccc1OC)Cc1ccccc1OC,12.2,Ki (nM),CCN(CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCN(CC)Cc1ccccc1OC)Cc1ccccc1OC,False,False
51117866,COc1ccccc1C1c2c(nc3CCCCc3c2N)-n2n1c(=O)c1ccccc1c2=O,13.0,Ki (nM),COc1ccccc1C1c2c(nc3c(c2N)CCCC3)-n2c(=O)c3ccccc3c(=O)n21,False,False
51336042,COc1cc2CC(CC3CCN(Cc4ccccc4)CC3)C(=O)c2cc1OC,13.0,Ki (nM),COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,False,False
50871608,C(Cc1cocc1CCNc1c2CCCCc2nc2ccccc12)Nc1c2CCCCc2nc2ccccc12,13.3,Ki (nM),c1ccc2c(NCCc3cocc3CCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,False,False
