smiles,standard_type,mean,std,sem,n,n_outliers,BindingDB_IDs
COc1ccc(C2CC(=NN2c2ccc(cc2)S(N)(=O)=O)c2cccs2)c(OC)c1OC,Ki (nM),,,,0,0,51459025
COc1ccc(C=CC(=O)C[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1OC,Ki (nM),840.0,0.0,0.0,1,0,50231977
COc1ccc(C=NNC(=O)Nc2nnc(S)s2)cc1,Ki (nM),24000.0,0.0,0.0,1,0,50398449
COc1ccc(CC(=O)NCCc2ccc(cc2)S(N)(=O)=O)cc1,Ki (nM),0.25,0.0,0.0,1,0,51197586
COc1ccc(CC(=O)NCc2ccc(cc2)S(N)(=O)=O)cc1,Ki (nM),0.45,0.0,0.0,1,0,51197521
COc1ccc(CC(=O)Nc2ccc(cc2)S(N)(=O)=O)cc1,Ki (nM),0.32,0.0,0.0,1,0,51197592
COc1ccc(CC(=O)Nc2ccc(cc2Br)S(N)(=O)=O)cc1,Ki (nM),0.62,0.0,0.0,1,0,51197523
COc1ccc(CC(=O)Nc2ccc(cc2Cl)S(N)(=O)=O)cc1,Ki (nM),0.41,0.0,0.0,1,0,51197525
COc1ccc(CC(=O)Nc2ccc(cc2F)S(N)(=O)=O)cc1,Ki (nM),1.8,0.0,0.0,1,0,51197571
COc1ccc(CC(=O)Nc2nnc(s2)S(N)(=O)=O)cc1,Ki (nM),0.31,0.0,0.0,1,0,51197517
COc1ccc(CCNC(=O)c2ccc(cc2)S(N)(=O)=O)cc1OC,Ki (nM),3.8,0.0,0.0,1,0,50943112
COc1ccc(CCNC2=NS(=O)(=O)c3cc(F)ccc3N2)cc1,Ki (nM),,,,0,0,51476566
COc1ccc(CCNS(N)(=O)=O)cc1,Ki (nM),376.0,0.0,0.0,1,0,51194612
COc1ccc(CCNS(N)(=O)=O)cc1OC,Ki (nM),92.0,0.0,0.0,1,0,51194588
COc1ccc(CN(CCc2ccc(cc2)S(N)(=O)=O)C(=O)CCCC[C@@H]2SC[C@@H]3NC(=O)N[C@H]23)cc1,Ki (nM),129.0,0.0,0.0,1,0,51564775
COc1ccc(CN(CCc2ccc(cc2)S(N)(=O)=O)C(=O)Cn2cc(F)c(=O)[nH]c2=O)cc1,Ki (nM),1.9,0.0,0.0,1,0,51396500
COc1ccc(CN(CCc2ccc(cc2)S(N)(=O)=O)C(=O)c2ccc(cc2)-c2cssc2=S)cc1,Ki (nM),50.0,0.0,0.0,1,0,51461633
COc1ccc(CN(CCc2ccc(cc2)S(N)(=O)=O)C(=O)c2ccc(cc2)-c2cssc2=S)cc1OC,Ki (nM),19.0,0.0,0.0,1,0,51461634
COc1ccc(CN2C(=O)C(=O)c3cc(ccc23)S(N)(=O)=O)cc1,Ki (nM),1032.0,0.0,0.0,1,0,51449631
COc1ccc(CN2CCS(=O)(=O)N(C2)c2ccc(cc2)S(N)(=O)=O)cc1,Ki (nM),186.0,0.0,0.0,1,0,51487548
COc1ccc(CNC(=O)CCl)c2C(=O)C(O)(O)C(=O)c12,Ki (nM),8410.0,0.0,0.0,1,0,51391413
COc1ccc(CNC2=NS(=O)(=O)c3cc(Cl)ccc3N2)cc1,Ki (nM),,,,0,0,51476571
COc1ccc(CNCCc2ccc(cc2)S(N)(=O)=O)cc1,Ki (nM),24.65,20.349999999999998,14.38962299714624,2,0,50332898;51461646
COc1ccc(CNCCc2ccc(cc2)S(N)(=O)=O)cc1OC,Ki (nM),45.0,0.0,0.0,1,0,51461647
COc1ccc(CNc2ccc(cc2)S(N)(=O)=O)cc1,Ki (nM),442.6,440.4,311.4098264345555,2,0,50457512;51562325
COc1ccc(COCC(O)C[SeH])cc1,Ki (nM),,,,0,0,51271943
COc1ccc(CSc2ccc(s2)S(N)(=O)=O)cc1,Ki (nM),6.1,0.0,0.0,1,0,50543367
COc1ccc(CSc2nnc(COc3ccc4c(C)cc(=O)oc4c3)o2)cc1,Ki (nM),2340.0,0.0,0.0,2,0,51394860;51555754
COc1ccc(C[C@@H]2C[C@@H]2C(O)=O)cc1OC,Ki (nM),8800.0,0.0,0.0,1,0,50697301
COc1ccc(C[C@@H]2C[C@H]2C(O)=O)cc1OC,Ki (nM),1100.0,0.0,0.0,1,0,50697497
COc1ccc(C[C@@H]2C[C@H]2CO)cc1OC,Ki (nM),8800.0,0.0,0.0,1,0,50697594
COc1ccc(C[C@H]2C[C@H]2CO)cc1OC,Ki (nM),4900.0,0.0,0.0,1,0,50697463
COc1ccc(Cl)c(CN2Cc3cc(OC)c(OS(N)(=O)=O)cc3CC2C)c1,Ki (nM),260.0,0.0,0.0,1,0,51311149
COc1ccc(NC(=O)CSc2nc3ccc(I)cc3c(=O)n2-c2ccc(cc2)S(N)(=O)=O)cc1,Ki (nM),73.0,0.0,0.0,1,0,51365802
COc1ccc(NC(=O)CSc2nnc(o2)-c2ccc(cc2)S(N)(=O)=O)cc1,Ki (nM),29.0,0.0,0.0,1,0,51365147
COc1ccc(NC(=O)NCCS(=O)(=O)Nc2ccc(cc2)S(N)(=O)=O)c(OC)c1,Ki (nM),29.0,0.0,0.0,1,0,51377226
COc1ccc(NC(=O)NCCS(=O)(=O)Nc2ccc(cc2)S(N)(=O)=O)cc1,Ki (nM),22.0,0.0,0.0,1,0,51377225
COc1ccc(NC(=O)Nc2ccc(NS(N)(=O)=O)cc2)c(C)c1,Ki (nM),22.0,0.0,0.0,1,0,51050862
COc1ccc(NC(=O)Nc2ccc(OS(N)(=O)=O)cc2)c(C)c1,Ki (nM),10.0,0.0,0.0,2,1,455239;50944036
COc1ccc(NC(=O)Nc2ccc(OS(N)(=O)=O)cc2)cc1,Ki (nM),15.0,0.0,0.0,3,1,455225;50943968;50953761
COc1ccc(NC(=O)Nc2ccc(cc2)S(N)(=O)=O)c(C)c1,Ki (nM),73.0,0.0,0.0,1,0,50629607
COc1ccc(NC(=O)Nc2nc(N)n(n2)-c2ccc(cc2)S(N)(=O)=O)cc1,Ki (nM),3.3,0.0,0.0,1,0,51230178
COc1ccc(NC(=O)\C=C\c2sc(nc2-c2ccc(Cl)cc2)N2CCOCC2)cc1,Ki (nM),94900.0,0.0,0.0,1,0,51266170
COc1ccc(NC(=O)\C=C\c2sc(nc2-c2ccc(Cl)cc2)N2CCOCC2)cc1OC,Ki (nM),,,,0,0,51266133
COc1ccc(NC(=O)\C=C\c2sc(nc2-c2ccc(OC)cc2)N2CCOCC2)cc1,Ki (nM),,,,0,0,51266128
COc1ccc(NC(=O)\C=C\c2sc(nc2-c2ccc(cc2)[N+]([O-])=O)N2CCOCC2)cc1,Ki (nM),,,,0,0,51266130
COc1ccc(NC(=O)\C=C\c2sc(nc2-c2ccc(cc2)[N+]([O-])=O)N2CCOCC2)cc1OC,Ki (nM),,,,0,0,51266131
COc1ccc(NC(=O)\C=C\c2sc(nc2-c2ccccc2)N2CCOCC2)cc1,Ki (nM),,,,0,0,51266105
COc1ccc(NC(=O)\C=C\c2sc(nc2-c2ccccc2)N2CCOCC2)cc1OC,Ki (nM),,,,0,0,51266126
COc1ccc(NC(=O)c2ccc3C(=O)N(C(=O)c3c2)c2ccc(cc2)C(O)=O)c(c1)C(O)=O,Ki (nM),720.0,0.0,0.0,1,0,51261926
COc1ccc(NC(=O)c2ccc3C(=O)N(C(=O)c3c2)c2ccc(cc2)S(N)(=O)=O)c(c1)C(O)=O,Ki (nM),8.8,0.0,0.0,1,0,51261910
COc1ccc(NC(=O)c2ccc3C(=O)N(C(=O)c3c2)c2ccccc2)c(c1)C(O)=O,Ki (nM),8200.0,0.0,0.0,1,0,51261851
COc1ccc(NC(=O)c2ccc3C(=O)N(CCc4ccc(cc4)S(N)(=O)=O)C(=O)c3c2)c(c1)C(O)=O,Ki (nM),8.2,0.0,0.0,1,0,51261850
COc1ccc(NC(=O)c2ccc3C(=O)N(CCc4ccccc4)C(=O)c3c2)c(c1)C(O)=O,Ki (nM),31000.0,0.0,0.0,1,0,51261919
COc1ccc(NC(=O)c2ccc3C(=O)N(Cc4ccc(cc4)S(N)(=O)=O)C(=O)c3c2)c(c1)C(O)=O,Ki (nM),36.0,0.0,0.0,1,0,51261868
COc1ccc(NC(=O)c2ccc3C(=O)N(Cc4ccccc4)C(=O)c3c2)c(c1)C(O)=O,Ki (nM),41900.0,0.0,0.0,1,0,51261853
COc1ccc(NC(=O)c2ccc3C(=O)OC(=O)c3c2)c(c1)C(O)=O,Ki (nM),,,,0,0,51261860
COc1ccc(NC(=S)Nc2c(C#N)c(cn2-c2ccc(cc2)S(N)(=O)=O)-c2ccc(Br)cc2)cc1,Ki (nM),141.0,0.0,0.0,1,0,50240240
COc1ccc(NC(=S)Nc2ccc3oc(=O)ccc3c2)cc1,Ki (nM),79.0,0.0,0.0,1,0,51583831
COc1ccc(NS(=O)(=O)c2ccc(cc2)-n2ncc3c2CC(C)(C)CC3=O)cc1,Ki (nM),,,,0,0,51420026
COc1ccc(NS(=O)(=O)c2ccc(cc2)-n2ncc3c2CC(CC3=O)c2ccccc2)cc1,Ki (nM),40000.0,0.0,0.0,1,0,51420017
COc1ccc(NS(=O)(=O)c2ccc(cc2)-n2ncc3c2CCCC3=O)cc1,Ki (nM),56500.0,0.0,0.0,1,0,51420008
COc1ccc(Nc2ccc(cc2)S(N)(=O)=O)nn1,Ki (nM),8.5,0.0,0.0,1,0,51207107
COc1ccc(Nc2ncnc3n(cc(-c4ccc(Cl)cc4)c23)-c2ccc(cc2)S(N)(=O)=O)cc1,Ki (nM),66.0,0.0,0.0,1,0,51363103
COc1ccc(O)c(c1)C1C=C(Nc2ccc(cc2)S(N)(=O)=O)C(=O)N1c1ccc(cc1)S(N)(=O)=O,Ki (nM),3.4,0.0,0.0,1,0,51543853
COc1ccc(OC)c(NC(=O)Nc2ccc(NS(N)(=O)=O)cc2)c1,Ki (nM),86.0,0.0,0.0,1,0,51050856
COc1ccc(OC)c(OC)c1,Ki (nM),4060.0,0.0,0.0,1,0,50622287
COc1ccc(OC)c(\C=C2\N=C(N(C2=O)c2ccc(cc2)S(N)(=O)=O)c2ccccc2)c1,Ki (nM),23.0,0.0,0.0,1,0,51413469
COc1ccc(OC)c(\C=N/NC(=O)c2cc(-c3cccs3)n(n2)-c2ccc(cc2)S(N)(=O)=O)c1,Ki (nM),256.0,0.0,0.0,1,0,51409396
COc1ccc(OC)c(c1)-c1nc(SCC(=O)c2ccc(Br)cc2)nc(Nc2ccc(cc2)S(N)(=O)=O)c1C#N,Ki (nM),87.0,0.0,0.0,1,0,51442969
COc1ccc(OC)c(c1)-c1nc(SCC(=O)c2ccc(Br)cc2)nc(Nc2cccc(c2)S(N)(=O)=O)c1C#N,Ki (nM),60.0,0.0,0.0,1,0,51442972
COc1ccc(OC)c(c1)-c1nc(SCC(=O)c2ccccc2)nc(Nc2ccc(cc2)S(N)(=O)=O)c1C#N,Ki (nM),88.0,0.0,0.0,1,0,51442968
COc1ccc(OC)c(c1)-c1nc(SCC(=O)c2ccccc2)nc(Nc2cccc(c2)S(N)(=O)=O)c1C#N,Ki (nM),5051.0,0.0,0.0,1,0,51442971
COc1ccc(OC)c(c1)-c1nnc(o1)-c1cccc(c1)S(N)(=O)=O,Ki (nM),77.0,0.0,0.0,1,0,51378813
COc1ccc(OC)c2C(=O)C(O)(O)C(=O)c12,Ki (nM),68200.0,0.0,0.0,1,0,51391414
COc1ccc(OC)cc1,Ki (nM),4150.0,0.0,0.0,1,0,50622286
COc1ccc(OCc2cn(nn2)-c2ccc(cc2)S(N)(=O)=O)cc1,Ki (nM),14.0,0.0,0.0,1,0,50523705
COc1ccc(OCc2cn(nn2)-c2ccc3COB(O)c3c2)cc1,Ki (nM),52.0,0.0,0.0,1,0,51547958
COc1ccc(OS(N)(=O)=O)cc1,Ki (nM),34.0,0.0,0.0,1,0,50812087
COc1ccc([SeH])cc1,Ki (nM),180.0,0.0,0.0,1,0,51459268
COc1ccc([Se]CC(O)CSc2ccc(cc2)S(N)(=O)=O)cc1,Ki (nM),156.0,0.0,0.0,1,0,51421340
COc1ccc([Se]Cc2cnc([se]2)-c2ccc(cc2)S(N)(=O)=O)cc1,Ki (nM),0.55,0.0,0.0,1,0,51145099
COc1ccc([Te]CC(O)COc2ccc(cc2)S(N)(=O)=O)cc1,Ki (nM),7.8,0.0,0.0,1,0,51262005
COc1ccc([Te]Cc2ccc(cc2)S(N)(=O)=O)cc1,Ki (nM),2.6,0.0,0.0,1,0,51406126
COc1ccc([Te]Cc2cnc([se]2)-c2ccc(cc2)S(N)(=O)=O)cc1,Ki (nM),0.89,0.0,0.0,1,0,51145025
COc1ccc(\C=C(/C#N)C(=O)Nc2ccc(cc2)S(N)(=O)=O)cc1,Ki (nM),0.86,0.0,0.0,1,0,51051628
COc1ccc(\C=C(/C#N)C(=O)Nc2ccc(cc2)S(N)(=O)=O)cc1OC,Ki (nM),21.0,0.0,0.0,1,0,51051624
COc1ccc(\C=C2\SC(=O)N(CC(O)=O)C2=O)cc1,Ki (nM),3100.0,0.0,0.0,1,0,51459071
COc1ccc(\C=C2\SC(Nc3ccc(OS(N)(=O)=O)cc3)=NC2=O)cc1,Ki (nM),18.0,0.0,0.0,1,0,51288976
COc1ccc(\C=C\C(=O)C[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)cc1OC,Ki (nM),936.0,0.0,0.0,1,0,50231980
COc1ccc(\C=C\C(=O)C[C@@H]2O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]2OC(C)=O)cc1OC,Ki (nM),753.0,0.0,0.0,1,0,50231971
COc1ccc(\C=C\C(=O)C[C@@H]2O[C@H](COC(C)=O)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@H]2OC(C)=O)cc1OC,Ki (nM),773.0,0.0,0.0,1,0,50231974
COc1ccc(\C=C\C(=O)Nc2ccc(cc2)S(N)(=O)=O)c(F)c1,Ki (nM),11.0,0.0,0.0,1,0,50844500
COc1ccc(\C=C\C(=O)Nc2ccc(cc2)S(N)(=O)=O)c(OC)c1,Ki (nM),9.6,0.0,0.0,1,0,50844583
COc1ccc(\C=C\C(=O)Nc2ccc(cc2)S(N)(=O)=O)cc1,Ki (nM),5.3,0.0,0.0,1,0,50844495
COc1ccc(\C=C\C(=O)Nc2ccc(cc2)S(N)(=O)=O)cc1OC,Ki (nM),9.3,0.0,0.0,1,0,50844491
COc1ccc(\C=C\C(=O)Nc2ccc3OS(=O)(=O)C=Cc3c2)c(F)c1,Ki (nM),80.0,0.0,0.0,1,0,51386056
COc1ccc(\C=C\C(=O)Nc2ccc3c(C)cc(=O)oc3c2)c(F)c1,Ki (nM),817.0,0.0,0.0,1,0,51386054
COc1ccc(\C=C\C(=O)Nc2ccc3c(C)cc(=O)oc3c2)cc1OC,Ki (nM),3036.0,0.0,0.0,1,0,51386047
COc1ccc(\C=C\C(=O)Nc2ccc3oc(=O)ccc3c2)c(F)c1,Ki (nM),472.0,0.0,0.0,1,0,51386037
COc1ccc(\C=C\C(=O)Nc2ccc3oc(=O)ccc3c2)c(OC)c1,Ki (nM),87.0,0.0,0.0,1,0,51386039
COc1ccc(\C=C\C(=O)Nc2ccc3oc(=O)ccc3c2)cc1,Ki (nM),884.0,0.0,0.0,1,0,51386038
COc1ccc(\C=C\C(=O)Nc2ccc3oc(=O)ccc3c2)cc1OC,Ki (nM),321.0,0.0,0.0,1,0,51386040
COc1ccc(\C=N/CCc2ccc(cc2)S(N)(=O)=O)cc1,Ki (nM),231.0,0.0,0.0,1,0,50332390
COc1ccc(\C=N/NC(=O)c2cc(-c3cccs3)n(n2)-c2ccc(cc2)S(N)(=O)=O)c(OC)c1,Ki (nM),1545.0,0.0,0.0,1,0,51409395
COc1ccc(\C=N/NC(=O)c2cc(-c3cccs3)n(n2)-c2ccc(cc2)S(N)(=O)=O)c(OC)c1OC,Ki (nM),1487.0,0.0,0.0,1,0,51409397
COc1ccc(\C=N/NC(=O)c2cc(-c3cccs3)n(n2)-c2ccc(cc2)S(N)(=O)=O)cc1,Ki (nM),1534.0,0.0,0.0,1,0,51409388
COc1ccc(\C=N/NC(=O)c2cc(-c3cccs3)n(n2)-c2ccc(cc2)S(N)(=O)=O)cc1O,Ki (nM),8.1,0.0,0.0,1,0,51409401
COc1ccc(\C=N\CCc2ccc(cc2)S(N)(=O)=O)c(O)c1,Ki (nM),1870.0,0.0,0.0,1,0,50241173
COc1ccc(\C=N\NC(=O)c2cnn(c2N)-c2ccc(cc2)S(N)(=O)=O)cc1,Ki (nM),28.0,0.0,0.0,1,0,51574632
COc1ccc(\C=N\NC(=O)c2nn(-c3ccc(cc3)S(N)(=O)=O)c3nc(C)cc(=O)n23)cc1,Ki (nM),63.0,0.0,0.0,1,0,51230173
COc1ccc(\C=N\Nc2nc(Nc3ccccc3)nc(Nc3ccc(cc3)S(N)(=O)=O)n2)cc1,Ki (nM),99.0,0.0,0.0,1,0,51498437
COc1ccc(\C=N\Nc2ncnc3n(cc(-c4ccc(Cl)cc4)c23)-c2ccc(cc2)S(N)(=O)=O)cc1,Ki (nM),160.0,0.0,0.0,1,0,51363098
COc1ccc(\C=N\c2c(C#N)c(cn2-c2ccc(cc2)S(N)(=O)=O)-c2ccc(Cl)cc2)cc1,Ki (nM),2708.0,0.0,0.0,1,0,51363115
COc1ccc(\C=N\c2ccc(cc2)S(N)(=O)=O)cc1,Ki (nM),883.0,0.0,0.0,1,0,50462908
COc1ccc(c(OC)c1)-c1cc(C(=O)Nc2ccc(cc2)S(N)(=O)=O)c2ccccc2n1,Ki (nM),93.0,0.0,0.0,1,0,51480656
COc1ccc(cc1)-c1c(N)oc2ccc(Cl)cc2c1=O,Ki (nM),2410.0,0.0,0.0,1,0,50929869
COc1ccc(cc1)-c1cc(CN2C(=O)c3ccccc3S2(=O)=O)on1,Ki (nM),22.0,0.0,0.0,1,0,51259163
COc1ccc(cc1)-c1cc(CO)nn1-c1ccc(cc1)S(N)(=O)=O,Ki (nM),20.0,0.0,0.0,1,0,51050273
COc1ccc(cc1)-c1cc(n[nH]1)C(O)=O,Ki (nM),49500.0,0.0,0.0,1,0,50358127
COc1ccc(cc1)-c1cc(nc2nc3n(nc(C(C)=O)n3c(=O)c12)-c1ccc(cc1)S(N)(=O)=O)-c1ccc(Cl)cc1,Ki (nM),330.0,0.0,0.0,1,0,50725454
COc1ccc(cc1)-c1cc(nc2nc3n(nc(C(C)=O)n3c(=O)c12)-c1ccc(cc1)S(N)(=O)=O)-c1cccs1,Ki (nM),420.0,0.0,0.0,1,0,50725555
COc1ccc(cc1)-c1ccc2OS(=O)(=O)C=Cc2c1,Ki (nM),71.0,0.0,0.0,1,0,50301914
COc1ccc(cc1)-c1ccnc(n1)N1CCN(CC1)C(=O)Nc1ccc(OS(N)(=O)=O)cc1,Ki (nM),31800.0,0.0,0.0,1,0,51383503
COc1ccc(cc1)-c1ccnc2c(\N=N\c3ccc(cc3)S(N)(=O)=O)c(N)nn12,Ki (nM),29.0,0.0,0.0,1,0,51363465
COc1ccc(cc1)-c1cn(-c2ccc(cc2)S(N)(=O)=O)c(=S)[nH]1,Ki (nM),30.0,0.0,0.0,1,0,50086301
COc1ccc(cc1)-c1cn(nn1)-c1ccc2C(=O)NS(=O)(=O)c2c1,Ki (nM),341.0,0.0,0.0,1,0,50082376
COc1ccc(cc1)-c1cn(nn1)-c1ccc2OS(=O)(=O)C=Cc2c1,Ki (nM),18.0,0.0,0.0,1,0,51045586
COc1ccc(cc1)-c1cn2nc(sc2n1)-c1ccc(cc1)S(N)(=O)=O,Ki (nM),2830.0,0.0,0.0,1,0,50551256
COc1ccc(cc1)-c1cnc2OS(=O)(=O)C=Cc2c1,Ki (nM),87.0,0.0,0.0,1,0,51365726
COc1ccc(cc1)-c1cnnn1-c1ccc2OS(=O)(=O)C=Cc2c1,Ki (nM),8.3,0.0,0.0,1,0,51208062
COc1ccc(cc1)-c1cs\c(=N/c2ccc(cc2)S(N)(=O)=O)n1-c1ccccc1,Ki (nM),2250.0,0.0,0.0,1,0,51141802
COc1ccc(cc1)-c1cs\c(=N/c2ccc(cc2)S(N)(=O)=O)n1C1CCCCC1,Ki (nM),17.0,0.0,0.0,1,0,50383276
COc1ccc(cc1)-c1csc2nc(nn12)-c1ccc(cc1)S(N)(=O)=O,Ki (nM),147.0,0.0,0.0,1,0,50551203
COc1ccc(cc1)-c1n[nH]c(=S)n1-c1ccc(cc1)S(N)(=O)=O,Ki (nM),8.1,0.0,0.0,1,0,51207376
COc1ccc(cc1)-c1nc(C)cc(OCc2cn(nn2)-c2ccc(cc2)S(N)(=O)=O)n1,Ki (nM),30.0,0.0,0.0,1,0,51402830
COc1ccc(cc1)-c1nc(sc1\C=C\C(=O)Nc1cc(OC)c(OC)c(OC)c1)N1CCOCC1,Ki (nM),,,,0,0,51266129
COc1ccc(cc1)-c1nc(sc1\C=C\C(=O)Nc1ccc(Br)cc1)N1CCOCC1,Ki (nM),,,,0,0,51266169
COc1ccc(cc1)-c1nc(sc1\C=C\C(=O)Nc1ccc(OC)c(OC)c1)N1CCOCC1,Ki (nM),,,,0,0,51266152
COc1ccc(cc1)-c1nc(sc1\C=C\C(=O)Nc1ccccc1N)N1CCOCC1,Ki (nM),,,,0,0,51266106
COc1ccc(cc1)-c1nccc(OCc2cn(nn2)-c2ccc(cc2)S(N)(=O)=O)n1,Ki (nM),51.0,0.0,0.0,1,0,51402816
COc1ccc(cc1)-c1nn(cc1-c1nc2ccccc2[nH]1)-c1ccc(cc1)S(N)(=O)=O,Ki (nM),554.0,0.0,0.0,1,0,50498940
COc1ccc(cc1)-c1nn(cc1-c1nc2ccccc2[nH]1)-c1ccccc1,Ki (nM),49.0,0.0,0.0,1,0,50498933
COc1ccc(cc1)-c1nn(cc1C#N)-c1nc2ccc(cc2s1)S(N)(=O)=O,Ki (nM),111.0,0.0,0.0,1,0,50254982
COc1ccc(cc1)-c1nn(cc1C(=O)NN)-c1ccc(cc1)S(N)(=O)=O,Ki (nM),6.9,0.0,0.0,1,0,51208335
COc1ccc(cc1)-c1nn(cc1C(N)=O)-c1ccc(cc1)S(N)(=O)=O,Ki (nM),5.8,0.0,0.0,1,0,51208343
COc1ccc(cc1)-c1nn(cc1C(O)=O)-c1nc2ccc(cc2s1)S(N)(=O)=O,Ki (nM),842.0,0.0,0.0,1,0,50254976
COc1ccc(cc1)-c1nn(cc1C=O)-c1nc2ccc(cc2s1)S(N)(=O)=O,Ki (nM),229.0,0.0,0.0,1,0,50254270
COc1ccc(cc1)-c1nn(cc1\C=N/Nc1nc(cs1)-c1cc2cc(Br)ccc2oc1=O)-c1ccc(cc1)S(N)(=O)=O,Ki (nM),20.0,0.0,0.0,1,0,50497231
COc1ccc(cc1)-c1nn(cc1\C=N/Nc1nc(cs1)-c1cc2cc(Cl)ccc2oc1=O)-c1ccc(cc1)S(N)(=O)=O,Ki (nM),20.0,0.0,0.0,1,0,50497230
COc1ccc(cc1)-c1nn(cc1\C=N/Nc1nc(cs1)-c1cc2ccccc2oc1=O)-c1ccc(cc1)S(N)(=O)=O,Ki (nM),22.0,0.0,0.0,1,0,50497229
COc1ccc(cc1)-c1nn(cc1\C=N\O)-c1nc2ccc(cc2s1)S(N)(=O)=O,Ki (nM),92.0,0.0,0.0,1,0,50254969
COc1ccc(cc1)-c1nn2c(nnc2s1)-c1ccc(cc1)S(N)(=O)=O,Ki (nM),431.0,0.0,0.0,1,0,51207356
COc1ccc(cc1)-n1c(n[nH]c1=S)-c1ccc(cc1)S(=O)(=O)c1ccc(Br)cc1,Ki (nM),192000.0,0.0,0.0,1,0,50305739
COc1ccc(cc1)-n1cc(nn1)-c1ccc(s1)S(N)(=O)=O,Ki (nM),6.4,0.0,0.0,1,0,51197724
COc1ccc(cc1)-n1nc(C)c2c1c1ccccc1oc2=O,Ki (nM),40.0,0.0,0.0,1,0,51031072
COc1ccc(cc1)-n1nnnc1-c1ccc2OS(=O)(=O)C=Cc2c1,Ki (nM),8.7,0.0,0.0,1,0,51205773
COc1ccc(cc1)C(=N/O)\N1CCN(CC1)c1ccc(cc1)S(N)(=O)=O,Ki (nM),739.0,0.0,0.0,1,0,51524062
COc1ccc(cc1)C(=O)CNc1ccc(cc1)S(N)(=O)=O,Ki (nM),10.0,0.0,0.0,1,0,51404963
COc1ccc(cc1)C(=O)CNc1cccc(c1)S(N)(=O)=O,Ki (nM),54.0,0.0,0.0,1,0,51404964
COc1ccc(cc1)C(=O)CSc1nc(Nc2ccc(cc2)S(N)(=O)=O)c(C#N)c(n1)-c1cc(OC)ccc1OC,Ki (nM),8932.0,0.0,0.0,1,0,51442970
COc1ccc(cc1)C(=O)CSc1nc(Nc2ccc(cc2)S(N)(=O)=O)c(C#N)c(n1)-c1ccc(C)cc1,Ki (nM),8710.0,0.0,0.0,1,0,51442964
COc1ccc(cc1)C(=O)CSc1nc(Nc2ccc(cc2)S(N)(=O)=O)c(C#N)c(n1)C(C)C,Ki (nM),92.0,0.0,0.0,1,0,51442976
COc1ccc(cc1)C(=O)CSc1nc(Nc2ccc(cc2)S(N)(=O)=O)cc(n1)-c1ccccc1,Ki (nM),92.0,0.0,0.0,1,0,51442958
COc1ccc(cc1)C(=O)CSc1nc(Nc2cccc(c2)S(N)(=O)=O)c(C#N)c(n1)-c1cc(OC)ccc1OC,Ki (nM),7.0,0.0,0.0,1,0,51442973
COc1ccc(cc1)C(=O)CSc1nc(Nc2cccc(c2)S(N)(=O)=O)c(C#N)c(n1)-c1ccc(C)cc1,Ki (nM),878.0,0.0,0.0,1,0,51442967
COc1ccc(cc1)C(=O)CSc1nc(Nc2cccc(c2)S(N)(=O)=O)c(C#N)c(n1)C(C)C,Ki (nM),95.0,0.0,0.0,1,0,51442979
COc1ccc(cc1)C(=O)CSc1nc(Nc2cccc(c2)S(N)(=O)=O)cc(n1)-c1ccccc1,Ki (nM),300.0,0.0,0.0,1,0,51442961
COc1ccc(cc1)C(=O)CSc1nccc(Nc2ccc(cc2)S(=O)(=O)Nc2cc(C)on2)n1,Ki (nM),,,,0,0,51346850
COc1ccc(cc1)C(=O)CSc1nccc(Nc2ccc(cc2)S(=O)(=O)Nc2ccccn2)n1,Ki (nM),,,,0,0,51346853
COc1ccc(cc1)C(=O)CSc1nccc(Nc2ccc(cc2)S(=O)(=O)Nc2cncs2)n1,Ki (nM),,,,0,0,51346847
COc1ccc(cc1)C(=O)CSc1nccc(Nc2ccc(cc2)S(=O)(=O)Nc2ncc(C)cn2)n1,Ki (nM),530.0,0.0,0.0,1,0,51346859
COc1ccc(cc1)C(=O)CSc1nccc(Nc2ccc(cc2)S(=O)(=O)Nc2ncccn2)n1,Ki (nM),2510.0,0.0,0.0,1,0,51346854
COc1ccc(cc1)C(=O)CSc1nccc(Nc2ccc(cc2)S(N)(=O)=O)n1,Ki (nM),5170.0,0.0,0.0,1,0,51346840
COc1ccc(cc1)C(=O)CSc1nnc(o1)-c1ccc(cc1)S(N)(=O)=O,Ki (nM),449.0,0.0,0.0,1,0,51365137
COc1ccc(cc1)C(=O)N1CCN(CC1)C(=O)c1ccc(cc1)S(N)(=O)=O,Ki (nM),223.0,0.0,0.0,1,0,51331267
COc1ccc(cc1)C(=O)Nc1ccc(cc1)-c1cn2c(nn(-c3ccccc3)c2=O)c(N)n1,Ki (nM),,,,0,0,51374168
COc1ccc(cc1)C(=O)Nc1ccc2C(=O)NS(=O)(=O)c2c1,Ki (nM),205.0,0.0,0.0,2,0,51313058;51313147
COc1ccc(cc1)C(=O)Nc1ccc2c(c1)C(=O)NS2(=O)=O,Ki (nM),74.0,0.0,0.0,2,0,51313010;51313109
COc1ccc(cc1)C(=O)\C=C\Nc1ccc(cc1)S(N)(=O)=O,Ki (nM),0.21,0.0,0.0,1,0,51459296
